京元電降低負債比明年資本支出腰斬,http://news.ltn.com.tw/news/business/paper/1061839
《產業》台灣併購金鑫獎，科技製造業領軍,http://www.chinatimes.com/realtimenews/20161205002915-260410
【專訪】謝清江遛機器人驚嘆AI實現了,http://www.cnabc.com/news/aall/201612040023.aspx
聯發科第三季毛利率持平每股盈餘4.98元,http://news.ltn.com.tw/news/business/breakingnews/1869691
罕見上市櫃赴中國投資縮手,http://www.appledaily.com.tw/appledaily/article/finance/20161214/37484933/
蘋果i8導入無線充電概念股笑了,http://www.chinatimes.com/newspapers/20161129001140-260206
憂心升息變數！台股開盤漲13點隨後翻黑,https://udn.com/news/story/7250/2167949
日月光創辦人張姚宏影辭世今辦追思會政商產業,http://times.hinet.net/news/19814048
鼓勵加薪前50大高薪企業擬公布,http://www.appledaily.com.tw/appledaily/article/finance/20161209/37479302/
【網友都說不意外】7天假放不放？ 鴻海這樣說,http://m.appledaily.com.tw/realtimenews/article/recommend/20161214/1011772
台股跌85.51點收9118.75點,http://n.yam.com/cnabc/fn/20161222/20161222027716.html
美股創新高台股反彈大漲90點,http://news.ltn.com.tw/news/business/breakingnews/1908762
幸福企業鴻海仍奪冠| 聯合影音,https://video.udn.com/news/610505
《盤後解析》Fed利率決策倒數，台股量縮摔下5日線,http://www.chinatimes.com/realtimenews/20161214003550-260410
熱門股—鴻海可望受惠人民幣貶勢外資穩步加碼,http://times.hinet.net/news/19814043
最新台股策略報告外資看明年9500點,http://udn.com/news/story/7251/2153749
道瓊飆台股衝破9300 進逼前高,http://udn.com/news/plus/9399/2156124
聯發科連跌6天IC設計短線壓力大,http://news.ltn.com.tw/news/business/paper/1031486
美升息在即台股觀望平盤震盪,http://www.ettoday.net/news/20161214/829282.htm
《集中市場》「金」光閃閃，三大法人買超35.13億元,http://www.chinatimes.com/realtimenews/20161213004050-260410
台灣集中市場前10大進出券商當日買賣超比前30名個股,http://news.cnyes.com/news/id/3636762
聯發科賣傑發陸證監會准了,http://www.appledaily.com.tw/appledaily/article/finance/20161025/37428022/
