103/09/01,1483215.0,72200151.0,48.0,48.9,48.0,48.55,+0.55,880.0,
103/09/02,1597843.0,77666164.0,48.8,48.85,48.4,48.4,-0.15,847.0,
103/09/03,1036705.0,50327937.0,48.6,48.8,48.4,48.6,+0.20,535.0,
103/09/04,625416.0,30260817.0,48.6,48.6,48.3,48.35,-0.25,387.0,
103/09/05,1228026.0,58707329.0,48.35,48.35,47.65,47.7,-0.65,748.0,
103/09/09,855545.0,41000669.0,48.0,48.05,47.75,48.0,+0.30,563.0,
103/09/10,1335720.0,63144910.0,47.8,47.8,47.0,47.1,-0.90,869.0,
103/09/11,965801.0,45876197.0,47.5,47.8,47.2,47.5,+0.40,675.0,
103/09/12,967173.0,45500934.0,47.85,47.85,46.8,46.8,-0.70,586.0,
103/09/15,463604.0,21700696.0,46.6,47.1,46.5,46.7,-0.10,273.0,
103/09/16,961160.0,44558946.0,46.6,46.6,46.2,46.2,-0.50,625.0,
103/09/17,1201946.0,55874939.0,46.25,46.85,46.2,46.4,+0.20,819.0,
103/09/18,776905.0,36174127.0,46.5,46.7,46.35,46.7,+0.30,352.0,
103/09/19,1278462.0,59646818.0,47.2,47.2,46.5,46.65,-0.05,499.0,
103/09/22,1502621.0,69250471.0,46.6,46.6,45.8,46.1,-0.55,1008.0,
103/09/23,763581.0,35204474.0,46.2,46.25,46.0,46.05,-0.05,448.0,
103/09/24,586416.0,27069148.0,46.0,46.3,46.0,46.05,0.00,379.0,
103/09/25,1073374.0,49330337.0,46.2,46.4,45.5,46.1,+0.05,546.0,
103/09/26,576863.0,26516322.0,46.1,46.1,45.8,46.05,-0.05,335.0,
103/09/29,1560720.0,71522819.0,46.4,46.4,45.75,45.8,-0.25,858.0,
103/09/30,1621498.0,73804101.0,45.65,45.95,45.2,45.5,-0.30,1025.0,
103/10/01,1090787.0,49444807.0,45.4,45.55,45.2,45.25,-0.25,777.0,
103/10/02,2213193.0,98851420.0,45.1,45.1,44.2,44.55,-0.70,1318.0,
103/10/03,1120495.0,50430675.0,44.6,45.2,44.6,45.1,+0.55,759.0,
103/10/06,1384352.0,61956127.0,45.15,45.15,44.6,44.65,-0.45,1100.0,
103/10/07,791676.0,35209687.0,44.6,44.6,44.3,44.55,-0.10,561.0,
103/10/08,1723649.0,77139390.0,44.4,45.0,44.3,44.6,+0.05,900.0,
103/10/09,719563.0,32130411.0,44.65,45.0,44.55,44.7,+0.10,395.0,
103/10/13,1008637.0,44767752.0,44.05,45.0,44.05,44.2,-0.50,707.0,
103/10/14,1167045.0,51766095.0,44.3,44.55,44.05,44.55,+0.35,746.0,
103/10/15,2018357.0,88793409.0,44.5,44.5,43.6,43.6,-0.95,1090.0,
103/10/16,2497573.0,106410455.0,43.45,43.45,42.3,42.35,-1.25,1079.0,
103/10/17,3205946.0,134162211.0,42.35,42.5,41.4,41.4,-0.95,1681.0,
103/10/20,1082710.0,45584420.0,42.4,42.5,41.9,42.1,+0.70,654.0,
103/10/21,838578.0,35233853.0,42.1,42.15,41.8,42.15,+0.05,491.0,
103/10/22,1038190.0,44092939.0,42.5,42.6,42.25,42.6,+0.45,646.0,
103/10/23,430080.0,18347313.0,42.6,42.75,42.5,42.75,+0.15,319.0,
103/10/24,911132.0,38385892.0,42.75,42.75,42.0,42.05,-0.70,520.0,
103/10/27,663818.0,28044306.0,42.3,42.45,42.0,42.2,+0.15,452.0,
103/10/28,1815235.0,79210914.0,42.65,43.95,42.65,43.6,+1.40,1259.0,
103/10/29,1119228.0,49257282.0,44.1,44.2,43.6,44.2,+0.60,745.0,
103/10/30,574068.0,25304297.0,44.0,44.4,43.7,44.4,+0.20,314.0,
103/10/31,931847.0,41457773.0,44.6,44.8,44.0,44.8,+0.40,611.0,
103/11/03,1187029.0,53179855.0,44.95,44.95,44.6,44.8,0.00,659.0,
