103/09/01,23291650.0,237359421.0,10.2,10.25,10.15,10.15,+0.05,4693.0,
103/09/02,15914992.0,160469820.0,10.15,10.2,10.0,10.05,-0.10,2934.0,
103/09/03,31338201.0,314286104.0,10.1,10.1,9.97,10.05,0.00,3910.0,
103/09/04,18003949.0,181713606.0,10.1,10.15,10.0,10.15,+0.10,4016.0,
103/09/05,19635272.0,199478887.0,10.2,10.2,10.1,10.2,+0.05,2601.0,
103/09/09,23659381.0,242340055.0,10.25,10.3,10.2,10.25,+0.05,4062.0,
103/09/10,22356550.0,227147700.0,10.2,10.25,10.1,10.15,-0.10,3509.0,
103/09/11,11422137.0,115510023.0,10.2,10.2,10.05,10.1,-0.05,1875.0,
103/09/12,25063161.0,253362410.0,10.1,10.2,10.05,10.05,-0.05,3357.0,
103/09/15,20663962.0,206982920.0,10.1,10.15,9.95,10.0,-0.05,4020.0,
103/09/16,33349865.0,329444402.0,10.0,10.0,9.78,9.78,-0.22,5649.0,
103/09/17,28584383.0,282702943.0,9.78,9.98,9.77,9.84,+0.06,6183.0,
103/09/18,24915885.0,248768970.0,9.88,10.05,9.88,10.05,+0.21,3351.0,
103/09/19,34587499.0,347447291.0,10.1,10.15,9.96,9.96,-0.09,3701.0,
103/09/22,20184686.0,200147595.0,9.97,9.98,9.86,9.95,-0.01,4278.0,
103/09/23,24718289.0,244373881.0,9.9,9.95,9.84,9.84,-0.11,2955.0,
103/09/24,302361485.0,2871496315.0,9.82,9.84,9.66,9.66,-0.18,7982.0,
103/09/25,58055715.0,559860139.0,9.75,9.82,9.52,9.59,-0.07,7345.0,
103/09/26,33796919.0,322101814.0,9.5,9.64,9.49,9.55,-0.04,5626.0,
103/09/29,29569714.0,281236815.0,9.6,9.6,9.48,9.48,-0.07,4633.0,
103/09/30,52118786.0,486975577.0,9.46,9.49,9.26,9.34,-0.14,8249.0,
103/10/01,30558266.0,286360716.0,9.3,9.45,9.25,9.41,+0.07,5360.0,
103/10/02,32616925.0,305438092.0,9.36,9.44,9.3,9.4,-0.01,5797.0,
103/10/03,37469075.0,355981791.0,9.44,9.55,9.42,9.55,+0.15,5294.0,
103/10/06,29101178.0,278748810.0,9.58,9.63,9.51,9.6,+0.05,4701.0,
103/10/07,18991855.0,180795401.0,9.54,9.57,9.46,9.54,-0.06,4308.0,
103/10/08,18876416.0,179021119.0,9.5,9.54,9.44,9.44,-0.10,3557.0,
103/10/09,15534637.0,147999124.0,9.55,9.56,9.49,9.54,+0.10,3205.0,
103/10/13,31840755.0,298246775.0,9.41,9.44,9.3,9.32,-0.22,5466.0,
103/10/14,50088149.0,468052538.0,9.32,9.48,9.25,9.46,+0.14,6316.0,
103/10/15,41981523.0,391918497.0,9.46,9.46,9.27,9.29,-0.17,5835.0,
103/10/16,27138204.0,250277673.0,9.22,9.29,9.17,9.21,-0.08,4925.0,
103/10/17,50702176.0,463514443.0,9.25,9.32,9.07,9.1,-0.11,7024.0,
103/10/20,13699833.0,126810103.0,9.18,9.31,9.18,9.3,+0.20,2694.0,
103/10/21,10277444.0,95656303.0,9.29,9.35,9.26,9.34,+0.04,2587.0,
103/10/22,14545628.0,136673272.0,9.4,9.42,9.38,9.39,+0.05,2071.0,
103/10/23,8207418.0,77116180.0,9.4,9.42,9.38,9.39,0.00,1465.0,
103/10/24,15075472.0,141342352.0,9.43,9.44,9.32,9.32,-0.07,2695.0,
103/10/27,21195406.0,198890962.0,9.4,9.41,9.32,9.36,+0.04,3912.0,
103/10/28,38758924.0,370917097.0,9.43,9.63,9.42,9.63,+0.27,8095.0,
103/10/29,29424603.0,284118433.0,9.66,9.69,9.61,9.68,+0.05,4509.0,
103/10/30,21409937.0,205941882.0,9.65,9.66,9.58,9.66,-0.02,2656.0,
103/10/31,27260762.0,264912537.0,9.7,9.76,9.68,9.76,+0.10,4069.0,
103/11/03,17622763.0,172276079.0,9.76,9.81,9.7,9.81,+0.05,3867.0,
103/11/04,19755248.0,193962815.0,9.81,9.86,9.76,9.8,-0.01,4625.0,
