103/09/01,9375131.0,462409077.0,49.0,49.5,48.95,49.4,+0.60,3388.0,
103/09/02,7169079.0,351134423.0,49.1,49.3,48.75,48.95,-0.45,3013.0,
103/09/03,22467674.0,1116776777.0,49.4,50.0,49.1,50.0,+1.05,7452.0,
103/09/04,11694936.0,581614268.0,49.9,49.95,49.6,49.9,-0.10,5014.0,
103/09/05,9579780.0,476963379.0,50.0,50.0,49.6,49.85,-0.05,3478.0,
103/09/09,14011092.0,704363700.0,50.2,50.8,50.1,50.2,+0.35,4323.0,
103/09/10,18528413.0,929252750.0,50.6,50.7,49.8,50.0,-0.20,6702.0,
103/09/11,13827009.0,687098734.0,50.2,50.2,49.5,49.6,-0.40,4471.0,
103/09/12,12040568.0,591676382.0,49.6,49.6,48.9,49.0,-0.60,4148.0,
103/09/15,13343151.0,647409290.0,48.6,49.05,48.2,48.5,-0.50,4520.0,
103/09/16,8609118.0,418227955.0,48.85,48.85,48.3,48.3,-0.20,3371.0,
103/09/17,16381913.0,798453984.0,48.5,49.1,48.35,48.45,+0.15,4705.0,
103/09/18,9999050.0,488747800.0,48.5,49.1,48.45,49.0,+0.55,4112.0,
103/09/19,14322432.0,704716635.0,49.25,49.6,48.9,49.15,+0.15,4114.0,
103/09/22,13278891.0,647438666.0,49.1,49.5,48.35,49.05,-0.10,5030.0,
103/09/23,13329489.0,645136732.0,49.1,49.1,48.2,48.2,-0.85,3970.0,
103/09/24,14446094.0,697241911.0,48.2,48.6,48.0,48.15,-0.05,5900.0,
103/09/25,27031594.0,1287325098.0,48.15,48.3,47.2,47.45,-0.70,7540.0,
103/09/26,30119402.0,1406503418.0,46.8,47.15,46.3,46.5,-0.95,8002.0,
103/09/29,22324465.0,1039939282.0,46.5,46.8,46.4,46.7,+0.20,6724.0,
103/09/30,23320070.0,1077981388.0,46.75,46.75,45.6,46.7,0.00,8289.0,
103/10/01,11567103.0,539489715.0,46.7,47.1,46.25,46.5,-0.20,4148.0,
103/10/02,12313011.0,571946636.0,46.4,47.05,46.05,46.6,+0.10,4238.0,
103/10/03,16595555.0,789195918.0,47.0,48.1,46.7,48.05,+1.45,5314.0,
103/10/06,15942507.0,763071108.0,48.1,48.15,47.6,47.8,-0.25,5416.0,
103/10/07,19878497.0,952818482.0,47.75,48.2,47.4,48.2,+0.40,6105.0,
103/10/08,17455306.0,841276438.0,47.8,48.6,47.7,48.0,-0.20,5008.0,
103/10/09,25555195.0,1255883997.0,49.0,49.5,48.9,49.35,+1.35,8055.0,
103/10/13,24990005.0,1216485101.0,48.25,49.0,48.2,48.4,-0.95,8922.0,
103/10/14,20968094.0,1023996031.0,48.2,49.3,48.1,49.3,+0.90,6147.0,
103/10/15,23811594.0,1163198767.0,49.3,49.3,48.4,48.75,-0.55,5589.0,
103/10/16,26779699.0,1288727552.0,48.15,48.6,47.85,48.0,-0.75,7134.0,
103/10/17,26282900.0,1242923812.0,48.3,48.4,46.3,46.4,-1.60,8763.0,
103/10/20,21346853.0,1002469785.0,47.2,47.35,46.5,47.3,+0.90,6170.0,
103/10/21,6801345.0,322632294.0,47.35,47.6,47.0,47.45,+0.15,2893.0,
103/10/22,17222169.0,826061890.0,48.0,48.2,47.6,47.75,+0.30,4669.0,
103/10/23,9916174.0,477896610.0,47.75,48.4,47.7,48.3,+0.55,3996.0,
103/10/24,9150968.0,439838114.0,48.0,48.3,47.7,48.05,-0.25,2877.0,
103/10/27,11132595.0,539688633.0,48.1,48.7,48.1,48.6,+0.55,3892.0,
103/10/28,48353512.0,2421774269.0,49.1,50.8,49.1,50.8,+2.20,14628.0,
103/10/29,38742638.0,1975344753.0,51.0,51.7,50.3,51.2,+0.40,10334.0,
103/10/30,18156822.0,920540632.0,50.8,51.0,50.3,50.9,-0.30,6013.0,
103/10/31,18367128.0,940617922.0,51.5,51.6,50.7,51.4,+0.50,5436.0,
103/11/03,10853853.0,555330133.0,51.6,51.6,50.7,51.3,-0.10,3249.0,
103/11/04,13880131.0,712389108.0,51.6,51.8,50.9,51.0,-0.30,4220.0,
103/11/05,8894301.0,452873709.0,51.0,51.3,50.7,50.8,-0.20,2954.0,
103/11/06,7334391.0,371135723.0,50.8,51.0,50.3,50.3,-0.50,3270.0,
103/11/07,6827031.0,344290123.0,50.3,50.7,50.2,50.4,+0.10,2530.0,
103/11/10,21287619.0,1095377705.0,50.2,51.9,50.2,51.4,+1.00,6599.0,
103/11/11,10312409.0,529375302.0,51.7,51.8,51.1,51.3,-0.10,3254.0,
103/11/12,14805776.0,747343732.0,51.2,51.2,49.85,50.1,-1.20,4588.0,
103/11/13,9139845.0,461060122.0,50.1,50.8,50.0,50.8,+0.70,3380.0,
103/11/14,9418054.0,477855232.0,50.8,51.1,50.3,50.8,0.00,2481.0,
103/11/17,16288295.0,816128816.0,50.8,50.8,49.85,49.85,-0.95,5421.0,
103/11/18,11529318.0,573999850.0,49.85,50.3,49.2,49.8,-0.05,3738.0,
103/11/19,18537087.0,931579650.0,50.0,50.6,49.5,50.2,+0.40,4469.0,
103/11/20,12420455.0,628059302.0,50.3,50.8,50.2,50.8,+0.60,3888.0,
103/11/21,10416715.0,527799856.0,50.8,50.9,50.4,50.4,-0.40,3807.0,
103/11/24,10578189.0,537322862.0,51.0,51.0,50.6,50.9,+0.50,2910.0,
103/11/25,8820054.0,445749568.0,50.9,50.9,50.4,50.4,-0.50,2499.0,
103/11/26,8155069.0,412098544.0,50.7,50.8,50.3,50.5,+0.10,2563.0,
103/11/27,13170147.0,665753850.0,50.6,50.9,50.1,50.2,-0.30,3349.0,
103/11/28,12563757.0,636322883.0,50.8,50.8,50.5,50.7,+0.50,3742.0,
103/12/01,29668488.0,1472258289.0,49.6,50.3,49.2,49.35,-1.35,8694.0,
103/12/02,36812631.0,1779381684.0,49.35,49.35,47.5,48.25,-1.10,12747.0,
103/12/03,22225750.0,1094588661.0,48.7,49.75,48.25,49.75,+1.50,8858.0,
103/12/04,15247014.0,764293903.0,49.9,50.4,49.8,50.3,+0.55,4887.0,
103/12/05,12878658.0,649300819.0,50.4,50.6,50.1,50.5,+0.20,4439.0,
103/12/08,16695709.0,849802259.0,50.7,51.2,50.1,51.2,+0.70,6509.0,
103/12/09,9874815.0,499183339.0,51.1,51.1,50.3,50.4,-0.80,3806.0,
103/12/10,19464591.0,971778488.0,50.3,50.5,49.5,49.95,-0.45,5596.0,
103/12/11,12401309.0,616012575.0,49.6,49.95,49.3,49.85,-0.10,3161.0,
103/12/12,9480459.0,471283755.0,49.9,49.95,49.5,49.75,-0.10,3587.0,
103/12/15,11263474.0,553117497.0,49.0,49.4,48.85,49.2,-0.55,4278.0,
103/12/16,10932770.0,535730408.0,48.75,49.5,48.7,48.7,-0.50,3800.0,
103/12/17,26270374.0,1263784610.0,48.7,49.0,47.6,47.7,-1.00,9645.0,
103/12/18,19038569.0,910225632.0,48.0,48.25,47.6,47.75,+0.05,7239.0,
103/12/19,11898890.0,577835193.0,48.8,48.85,48.35,48.5,+0.75,4593.0,
103/12/22,9633283.0,474545957.0,49.0,49.45,48.9,49.45,+0.95,3529.0,
103/12/23,10948204.0,545014852.0,49.8,49.95,49.6,49.95,+0.50,4249.0,
103/12/24,8290593.0,415055957.0,49.9,50.2,49.7,50.2,+0.25,3735.0,
103/12/25,5421989.0,271434976.0,50.2,50.3,49.9,49.95,-0.25,2143.0,
103/12/26,5276537.0,264654462.0,50.0,50.4,49.95,50.3,+0.35,2128.0,
103/12/27,4773655.0,240511715.0,50.4,50.5,50.1,50.4,+0.10,1354.0,
103/12/29,10330222.0,522757684.0,50.5,50.8,50.1,50.7,+0.30,4012.0,
103/12/30,10752589.0,547137114.0,50.8,51.0,50.7,50.9,+0.20,3545.0,
103/12/31,7015844.0,355574605.0,50.6,50.9,50.4,50.7,-0.20,2046.0,
104/01/05,11529977.0,575835611.0,50.1,50.4,49.5,50.4,-0.30,4097.0,
104/01/06,27323681.0,1332641639.0,49.4,49.4,48.1,48.5,-1.90,10003.0,
104/01/07,14050796.0,689649104.0,48.5,49.4,48.45,49.0,+0.50,5241.0,
104/01/08,9389326.0,466680366.0,49.6,49.9,49.3,49.9,+0.90,3509.0,
104/01/09,12294592.0,614660760.0,50.3,50.4,49.55,49.65,-0.25,4636.0,
104/01/12,5423703.0,267266124.0,49.35,49.6,49.1,49.15,-0.50,2497.0,
104/01/13,14529818.0,727932385.0,49.25,50.4,49.25,50.3,+1.15,4906.0,
104/01/14,15627819.0,781442097.0,50.5,50.6,49.6,49.85,-0.45,5586.0,
104/01/15,10610621.0,526020677.0,49.85,50.1,49.35,49.6,-0.25,4231.0,
104/01/16,18971813.0,930505095.0,49.3,49.6,48.6,49.3,-0.30,6795.0,
104/01/19,8872289.0,437434504.0,49.3,49.7,48.95,49.25,-0.05,3794.0,
104/01/20,10223541.0,507104817.0,49.4,49.8,49.0,49.65,+0.40,3798.0,
104/01/21,12543647.0,628115950.0,50.0,50.2,49.75,50.2,+0.55,5702.0,
104/01/22,18113963.0,918887665.0,50.4,50.9,50.4,50.9,+0.70,6122.0,
104/01/23,31101762.0,1597397390.0,51.5,52.0,50.7,50.8,-0.10,8104.0,
104/01/26,9394958.0,477050351.0,51.1,51.1,50.4,50.7,-0.10,3740.0,
104/01/27,18528410.0,949376827.0,51.2,51.5,50.8,51.5,+0.80,5557.0,
104/01/28,12651926.0,648543473.0,51.2,51.6,51.0,51.3,-0.20,4758.0,
104/01/29,12209308.0,621219721.0,51.3,51.3,50.6,51.1,-0.20,5045.0,
104/01/30,15421876.0,781308629.0,51.2,51.5,50.3,50.3,-0.80,4244.0,
104/02/02,9685468.0,487086167.0,50.5,50.5,50.0,50.3,0.00,4154.0,
104/02/03,10497715.0,531662695.0,50.6,51.0,50.3,50.3,0.00,4589.0,
104/02/04,26126587.0,1341610812.0,51.2,51.7,50.8,51.5,+1.20,7668.0,
104/02/05,14303037.0,736810057.0,51.5,51.7,51.3,51.7,+0.20,4533.0,
104/02/06,9923247.0,512193023.0,51.8,51.8,51.4,51.4,-0.30,4412.0,
104/02/09,9493816.0,489177321.0,52.4,52.4,51.0,51.3,-0.10,3735.0,
104/02/10,39201738.0,2064045790.0,52.0,53.3,51.7,52.8,+1.50,10939.0,
104/02/11,24112175.0,1272677930.0,52.8,53.0,52.3,52.7,-0.10,6837.0,
104/02/12,21667889.0,1151865864.0,53.1,53.5,52.9,52.9,+0.20,5716.0,
104/02/13,16788009.0,894421198.0,53.1,53.5,52.9,53.5,+0.60,5301.0,
104/02/24,39184940.0,2161478710.0,54.5,55.9,54.5,55.5,+2.00,12524.0,
104/02/25,16800805.0,931404242.0,55.9,55.9,55.1,55.5,0.00,5964.0,
104/02/26,36161990.0,2014270733.0,55.5,56.7,54.6,56.0,+0.50,10660.0,
104/03/02,19340906.0,1079268694.0,56.4,56.8,55.2,55.9,-0.10,7980.0,
104/03/03,21407316.0,1177983776.0,55.6,55.7,54.4,55.2,-0.70,8746.0,
104/03/04,12449029.0,683645048.0,54.7,55.5,54.6,55.0,-0.20,5159.0,
104/03/05,13506155.0,737445789.0,55.0,55.2,54.4,54.4,-0.60,6826.0,
104/03/06,11425829.0,628678370.0,54.4,55.4,54.1,55.4,+1.00,4342.0,
104/03/09,11851921.0,653703054.0,55.1,55.5,54.7,55.0,-0.40,4040.0,
104/03/10,23178676.0,1297830541.0,55.6,56.9,55.2,56.6,+1.60,8868.0,
104/03/11,60186395.0,3476367040.0,56.1,59.5,56.1,58.8,+2.20,15983.0,
104/03/12,23543891.0,1376975063.0,58.8,59.1,58.0,58.5,-0.30,7547.0,
104/03/13,27728250.0,1598202742.0,58.8,59.1,56.8,56.8,-1.70,10294.0,
104/03/16,16289390.0,925859807.0,56.8,57.6,56.3,56.6,-0.20,6188.0,
104/03/17,15402518.0,875563936.0,56.7,57.5,56.5,56.5,-0.10,6193.0,
104/03/18,22343599.0,1281504410.0,56.5,58.0,56.4,58.0,+1.50,8677.0,
104/03/19,19720693.0,1142302231.0,58.0,58.3,57.6,58.0,0.00,8097.0,
104/03/20,13383024.0,773189937.0,57.2,58.0,57.2,57.7,-0.30,3816.0,
