Date,Open,High,Low,Close,Volume,Adj Close
2015-09-03,8071.370117,8101.129883,8007.47998,8095.950195,2443000,8095.920759
2015-09-02,7970.399902,8068.060059,7907.310059,8035.290039,2197000,8035.260824
2015-09-01,8117.50,8119.899902,8002.180176,8017.560059,2184600,8017.530908
2015-08-31,8026.620117,8174.919922,7961.77002,8174.919922,2653300,8174.890199
2015-08-28,7923.77002,8039.759766,7923.77002,8019.180176,2574100,8019.151019
2015-08-27,7762.629883,7856.399902,7762.629883,7824.549805,2625000,7824.521356
2015-08-26,7636.120117,7762.450195,7547.609863,7715.589844,2504000,7715.561791
2015-08-25,7427.359863,7677.930176,7368.470215,7675.640137,3020700,7675.612229
2015-08-24,7719.629883,7719.629883,7203.069824,7410.339844,3913000,7410.312901
2015-08-21,7941.950195,7941.950195,7786.919922,7786.919922,2548500,7786.89161
2015-08-20,8008.680176,8063.799805,7951.720215,8029.810059,2051500,8029.780863
2015-08-19,8182.810059,8182.810059,7987.569824,8021.839844,2562600,8021.810677
2015-08-18,8237.080078,8277.219727,8166.77002,8177.220215,1910300,8177.190483
2015-08-17,8307.900391,8308.540039,8213.419922,8213.419922,1730700,8213.390059
2015-08-14,8315.139648,8343.980469,8283.349609,8305.639648,1771200,8305.60945
2015-08-13,8284.959961,8348.389648,8271.69043,8311.740234,2002800,8311.710014
2015-08-12,8365.150391,8376.589844,8235.950195,8283.379883,2319000,8283.349765
2015-08-11,8542.129883,8586.219727,8393.080078,8394.139648,2176400,8394.109128
2015-08-10,8410.629883,8484.179688,8374.080078,8466.839844,1708400,8466.809059
2015-08-07,8409.009766,8458.040039,8368.400391,8442.290039,1654200,8442.259344
2015-08-06,8564.549805,8586.240234,8404.669922,8449.55957,1995900,8449.528849
2015-08-05,8504.94043,8563.009766,8486.269531,8542.269531,1849400,8542.238473
2015-08-04,8538.44043,8590.299805,8433.919922,8510.860352,2242500,8510.829407
2015-08-03,8636.530273,8636.530273,8482.919922,8524.410156,1822300,8524.379162
2015-07-31,8670.919922,8676.290039,8591.370117,8665.339844,2024400,8665.308338
2015-07-30,8567.230469,8697.179688,8567.230469,8651.490234,2008700,8651.458779
2015-07-29,8587.700195,8619.410156,8516.230469,8563.480469,2046200,8563.449333
2015-07-28,8566.419922,8635.879883,8532.00,8582.490234,2273000,8582.459029
2015-07-27,8733.240234,8733.240234,8553.089844,8556.679688,2322200,8556.648576
2015-07-24,8809.650391,8811.759766,8733.429688,8767.860352,1622400,8767.828473
2015-07-23,8865.360352,8895.879883,8751.709961,8791.120117,2076700,8791.088154
2015-07-22,8955.589844,8968.389648,8896.099609,8918.700195,1720100,8918.667768
2015-07-21,8997.55957,9010.709961,8940.379883,9005.959961,1714600,9005.927216
2015-07-20,9085.00,9124.879883,8952.639648,8975.00,1767100,8974.967368
2015-07-17,9060.919922,9079.230469,9018.00,9045.980469,1615500,9045.947579
2015-07-16,9062.759766,9085.30957,9021.820312,9042.209961,1666800,9042.177085
2015-07-15,9063.540039,9089.469727,9005.099609,9054.200195,1789400,9054.167275
2015-07-14,9061.580078,9124.759766,9041.759766,9041.759766,2139300,9041.726891
2015-07-13,8946.719727,9041.879883,8946.719727,9033.919922,2077600,9033.887076
2015-07-09,8861.280273,8946.240234,8750.919922,8914.129883,2589100,8914.097472
2015-07-08,9225.910156,9225.910156,8946.75,8976.110352,3059900,8976.077715
2015-07-07,9278.330078,9332.969727,9244.459961,9250.160156,1872800,9250.126524
2015-07-06,9309.860352,9347.540039,9255.959961,9255.959961,1580600,9255.926307
2015-07-03,9369.50,9369.50,9265.139648,9358.230469,1571900,9358.196443
2015-07-02,9372.459961,9400.679688,9350.049805,9379.240234,1753300,9379.206133
2015-07-01,9311.759766,9404.759766,9298.360352,9375.230469,1618400,9375.196382
2015-06-30,9223.269531,9323.019531,9204.450195,9323.019531,1858800,9322.985634
2015-06-29,9358.959961,9358.959961,9227.110352,9236.099609,1867400,9236.066028
2015-06-26,9481.950195,9489.910156,9442.94043,9462.570312,1584100,9462.535908
2015-06-25,9415.780273,9500.570312,9415.780273,9476.339844,2096500,9476.305389
2015-06-24,9390.269531,9409.44043,9364.379883,9397.30957,1725600,9397.275403
2015-06-23,9375.780273,9438.389648,9375.780273,9391.139648,1944900,9391.105503
2015-06-22,9247.759766,9371.480469,9247.759766,9341.769531,1993500,9341.735566
2015-06-18,9189.44043,9243.839844,9187.870117,9218.370117,1959000,9218.3366
2015-06-17,9232.80957,9242.219727,9170.089844,9189.830078,2054200,9189.796665
2015-06-16,9272.700195,9272.700195,9177.950195,9212.780273,1737300,9212.746777
2015-06-15,9304.660156,9324.94043,9252.339844,9259.480469,1595200,9259.446802
2015-06-12,9304.75,9339.330078,9263.410156,9301.929688,1713100,9301.895867
2015-06-11,9330.990234,9358.480469,9251.179688,9302.490234,2059600,9302.456412
2015-06-10,9246.660156,9334.50,9246.660156,9298.50,2190900,9298.466192
2015-06-09,9346.110352,9363.519531,9191.870117,9191.870117,2785900,9191.836697
2015-06-08,9324.219727,9419.219727,9258.980469,9368.429688,2178100,9368.395625
2015-06-05,9328.019531,9371.410156,9272.94043,9340.129883,2478600,9340.095923
2015-06-04,9537.089844,9558.769531,9325.009766,9348.629883,2951500,9348.595892
2015-06-03,9617.75,9645.480469,9550.44043,9556.519531,2285900,9556.484785
2015-06-02,9619.879883,9657.019531,9584.55957,9614.259766,2134600,9614.224809
2015-06-01,9688.129883,9692.339844,9589.089844,9625.69043,1981100,9625.655432
2015-05-29,9727.589844,9747.269531,9693.00,9701.070312,3159400,9701.035041
2015-05-28,9741.570312,9766.209961,9704.929688,9712.839844,2366200,9712.804529
2015-05-27,9666.889648,9710.290039,9648.709961,9693.540039,2376600,9693.504794
2015-05-26,9688.30957,9724.360352,9649.620117,9669.410156,1727100,9669.374999
2015-05-25,9654.280273,9654.280273,9589.320312,9645.169922,1568200,9645.134853
2015-05-22,9606.509766,9674.769531,9606.509766,9638.799805,2176100,9638.764759
2015-05-21,9647.530273,9647.530273,9536.160156,9578.55957,2176000,9578.524744
2015-05-20,9726.019531,9736.089844,9662.860352,9685.30957,2182900,9685.274356
2015-05-19,9623.950195,9722.799805,9623.950195,9716.769531,2439000,9716.734202
2015-05-18,9603.75,9612.44043,9550.759766,9606.099609,2154300,9606.064683
2015-05-15,9638.05957,9644.830078,9552.860352,9579.480469,1997700,9579.445639
2015-05-14,9730.330078,9734.549805,9600.240234,9610.830078,2198400,9610.795134
2015-05-13,9697.169922,9743.330078,9687.660156,9724.110352,2129200,9724.074996
2015-05-12,9637.709961,9702.669922,9637.209961,9680.730469,2141500,9680.695271
2015-05-11,9763.94043,9797.19043,9635.879883,9663.719727,2383200,9663.68459
2015-05-08,9724.290039,9760.509766,9692.00,9692.00,2012000,9691.964761
2015-05-07,9789.820312,9789.820312,9704.110352,9704.110352,2315900,9704.075069
2015-05-06,9780.389648,9829.429688,9735.94043,9818.200195,2353700,9818.164497
2015-05-05,9849.129883,9855.639648,9788.129883,9820.129883,2134800,9820.094178
2015-05-04,9853.509766,9871.650391,9800.480469,9845.040039,2298800,9845.004244
2015-05-01,9841.150391,9894.900391,9820.049805,9820.049805,000,9820.0141
2015-04-30,9841.150391,9894.900391,9820.049805,9820.049805,2644700,9820.0141
2015-04-29,9934.820312,9978.870117,9842.50,9853.830078,2859900,9853.794251
2015-04-28,9998.080078,10014.280273,9918.009766,9956.830078,2770800,9956.793876
2015-04-27,9941.179688,10002.580078,9937.040039,9973.120117,3381800,9973.083856
2015-04-24,9839.709961,9961.30957,9839.709961,9913.280273,3791200,9913.24423
2015-04-23,9655.299805,9814.879883,9655.299805,9797.490234,3637800,9797.454612
2015-04-22,9549.610352,9630.790039,9549.610352,9613.00,2128600,9612.965048
2015-04-21,9554.799805,9598.860352,9512.639648,9533.980469,2098100,9533.945804
2015-04-20,9541.830078,9572.650391,9508.570312,9552.849609,1925300,9552.814876
2015-04-17,9608.599609,9615.519531,9570.929688,9570.929688,2047400,9570.894889
2015-04-16,9578.709961,9656.870117,9578.709961,9656.870117,2224100,9656.835006
2015-04-15,9629.700195,9654.150391,9508.139648,9540.05957,2435600,9540.024884
2015-04-14,9646.280273,9664.099609,9631.19043,9642.219727,2034000,9642.184669
2015-04-13,9622.639648,9666.519531,9622.589844,9666.519531,1855700,9666.484385
2015-04-10,9626.879883,9648.339844,9582.839844,9617.700195,2002700,9617.665226
2015-04-09,9597.209961,9663.049805,9559.709961,9568.040039,2165100,9568.005251
2015-04-08,9646.070312,9654.669922,9562.00,9571.969727,1983700,9571.934924
2015-04-07,9619.969727,9653.969727,9613.330078,9641.900391,2011600,9641.865334
2015-04-02,9535.980469,9628.950195,9535.980469,9600.320312,1860500,9600.285407
2015-04-01,9575.110352,9575.110352,9503.530273,9507.660156,1788200,9507.625588
2015-03-31,9568.379883,9594.75,9527.870117,9586.44043,2184800,9586.405575
2015-03-30,9533.379883,9556.25,9503.530273,9521.870117,1783800,9521.835497
2015-03-27,9593.070312,9608.44043,9503.719727,9503.719727,2251300,9503.685172
2015-03-26,9579.629883,9619.120117,9540.030273,9619.120117,2194600,9619.085143
2015-03-25,9739.25,9743.580078,9653.469727,9667.830078,1966300,9667.794927
2015-03-24,9759.959961,9768.709961,9701.330078,9731.660156,1945600,9731.624773
2015-03-23,9759.879883,9775.629883,9729.80957,9758.089844,2206800,9758.054364
2015-03-20,9706.349609,9749.69043,9705.320312,9749.69043,2580300,9749.654981
2015-03-19,9668.009766,9745.589844,9668.009766,9736.730469,2389700,9736.695067
2015-03-18,9563.740234,9653.429688,9561.50,9653.429688,2195500,9653.394589
2015-03-17,9555.099609,9629.799805,9539.44043,9539.44043,2021100,9539.405745
2015-03-16,9583.450195,9590.759766,9512.910156,9512.910156,1773200,9512.875568
2015-03-13,9608.44043,9633.509766,9579.349609,9579.349609,1941300,9579.31478
2015-03-12,9537.230469,9608.019531,9530.740234,9596.00,2358800,9595.96511
2015-03-11,9503.280273,9561.80957,9472.540039,9523.179688,2230500,9523.145062
2015-03-10,9566.25,9583.780273,9520.330078,9536.530273,2012200,9536.4956
2015-03-09,9617.040039,9617.040039,9549.759766,9562.980469,1785400,9562.945699
2015-03-06,9587.589844,9645.769531,9574.549805,9645.769531,2120500,9645.73446
2015-03-05,9627.040039,9631.040039,9564.44043,9595.089844,1921600,9595.054957
2015-03-04,9596.240234,9635.179688,9580.780273,9621.730469,1910300,9621.695485
2015-03-03,9628.05957,9642.950195,9571.639648,9605.769531,1882000,9605.734606
2015-03-02,9665.110352,9690.429688,9588.360352,9601.360352,2202800,9601.325442
2015-02-27,9687.480469,9688.070312,9610.589844,9622.099609,000,9622.064625
2015-02-26,9687.480469,9688.070312,9610.589844,9622.099609,2117000,9622.064625
2015-02-25,9655.719727,9699.540039,9653.769531,9699.540039,2209800,9699.504773
2015-02-24,9582.389648,9638.480469,9582.389648,9629.370117,2332200,9629.335106
2015-02-23,9500.040039,9542.089844,9499.969727,9529.509766,000,9529.475117
2015-02-20,9500.040039,9542.089844,9499.969727,9529.509766,000,9529.475117
2015-02-18,9500.040039,9542.089844,9499.969727,9529.509766,000,9529.475117
2015-02-17,9500.040039,9542.089844,9499.969727,9529.509766,000,9529.475117
2015-02-16,9500.040039,9542.089844,9499.969727,9529.509766,000,9529.475117
2015-02-13,9500.040039,9542.089844,9499.969727,9529.509766,1601700,9529.475117
2015-02-12,9496.389648,9500.349609,9447.19043,9496.30957,1563800,9496.275043
2015-02-11,9430.169922,9488.719727,9430.169922,9462.219727,1909200,9462.185323
2015-02-10,9405.589844,9435.070312,9390.129883,9393.700195,1631400,9393.666041
2015-02-09,9465.120117,9465.120117,9413.179688,9421.50,1425200,9421.465745
2015-02-06,9521.879883,9521.879883,9448.650391,9456.179688,1533300,9456.145306
2015-02-05,9511.05957,9517.419922,9472.419922,9512.049805,1523200,9512.01522
2015-02-04,9477.519531,9533.879883,9477.519531,9513.919922,2134800,9513.88533
2015-02-03,9394.469727,9460.169922,9394.469727,9448.730469,1649300,9448.696114
2015-02-02,9368.830078,9410.429688,9352.19043,9386.990234,1650800,9386.956104
2015-01-30,9452.849609,9466.650391,9361.910156,9361.910156,2041700,9361.876117
2015-01-29,9479.360352,9482.129883,9403.75,9426.900391,1849600,9426.866116
2015-01-28,9503.200195,9515.290039,9471.30957,9510.919922,1784400,9510.885341
2015-01-27,9505.55957,9523.730469,9471.19043,9521.589844,1875400,9521.555224
2015-01-26,9474.55957,9478.530273,9436.469727,9477.669922,1906500,9477.635462
2015-01-23,9422.00,9471.799805,9422.00,9470.94043,2647100,9470.905994
2015-01-22,9336.80957,9386.55957,9336.80957,9369.509766,2387200,9369.475699
2015-01-21,9283.790039,9319.709961,9275.679688,9319.709961,2174400,9319.676076
2015-01-20,9188.759766,9259.30957,9177.480469,9251.69043,1795000,9251.656792
2015-01-19,9183.759766,9247.089844,9151.820312,9174.05957,1893500,9174.026215
2015-01-16,9245.769531,9256.860352,9109.459961,9138.290039,2591100,9138.256813
2015-01-15,9197.320312,9219.429688,9149.099609,9165.089844,2210200,9165.056521
2015-01-14,9235.900391,9242.200195,9161.709961,9180.230469,2271500,9180.197091
2015-01-13,9162.769531,9253.820312,9161.709961,9231.799805,2324800,9231.766239
2015-01-12,9198.019531,9229.650391,9178.299805,9178.299805,2205700,9178.266433
2015-01-09,9247.400391,9284.570312,9215.580078,9215.580078,2398800,9215.546571
2015-01-08,9154.030273,9246.620117,9154.030273,9238.030273,2657600,9237.996685
2015-01-07,9051.94043,9108.660156,9050.540039,9080.089844,2384100,9080.05683
2015-01-06,9209.929688,9209.929688,9043.44043,9048.339844,2725800,9048.306945
2015-01-05,9292.30957,9292.30957,9182.019531,9274.110352,2311000,9274.076632
2015-01-02,9260.459961,9307.259766,9252.30957,9307.259766,000,9307.225926
2014-12-31,9260.459961,9307.259766,9252.30957,9307.259766,1578600,9307.225926
2014-12-30,9299.099609,9338.05957,9262.700195,9268.429688,1891600,9268.395989
2014-12-29,9216.429688,9313.330078,9216.429688,9286.280273,2137000,9286.24651
2014-12-26,9171.910156,9214.070312,9158.389648,9214.070312,1649700,9214.036811
2014-12-25,9186.830078,9198.040039,9153.769531,9158.700195,1831400,9158.666895
2014-12-24,9096.480469,9186.179688,9096.480469,9186.179688,2610200,9186.146288
2014-12-23,9123.780273,9138.150391,9093.429688,9097.709961,1867800,9097.676883
2014-12-22,9032.419922,9099.849609,9024.009766,9095.00,1954900,9094.966932
2014-12-19,8981.849609,9035.769531,8953.169922,8999.519531,2477900,8999.48681
2014-12-18,8912.780273,8946.419922,8876.879883,8878.629883,1975300,8878.597601
2014-12-17,8961.639648,8972.120117,8826.030273,8828.360352,2319700,8828.328253
2014-12-16,8967.820312,9031.070312,8950.910156,8950.910156,1836200,8950.877612
2014-12-15,8987.950195,8997.080078,8943.040039,8985.629883,1671300,8985.597212
2014-12-12,9041.540039,9084.269531,9022.55957,9027.330078,1621300,9027.297256
2014-12-11,9003.839844,9046.400391,8971.530273,9013.070312,1673000,9013.037542
2014-12-10,9115.330078,9140.490234,9015.519531,9032.160156,2150000,9032.127316
2014-12-09,9163.429688,9177.139648,9127.120117,9128.900391,1841800,9128.867199
2014-12-08,9231.240234,9241.629883,9174.509766,9187.290039,2002500,9187.256635
2014-12-05,9220.25,9240.509766,9192.290039,9206.570312,2074700,9206.536838
2014-12-04,9212.849609,9251.849609,9195.150391,9225.110352,2423500,9225.07681
2014-12-03,9073.469727,9188.320312,9045.200195,9175.259766,2695800,9175.226405
2014-12-02,9098.360352,9104.839844,9009.69043,9034.790039,2121500,9034.75719
2014-12-01,9038.410156,9164.540039,8998.549805,9117.709961,2000200,9117.67681
2014-11-28,9163.19043,9201.799805,9158.280273,9187.150391,1671500,9187.116987
2014-11-27,9153.490234,9217.730469,9153.490234,9165.30957,1657900,9165.276246
2014-11-26,9125.080078,9146.040039,9112.19043,9122.389648,1572900,9122.35648
2014-11-25,9125.269531,9153.549805,9098.320312,9116.240234,1863300,9116.207089
2014-11-24,9144.419922,9165.709961,9104.540039,9122.330078,1688500,9122.29691
2014-11-21,9104.339844,9111.179688,9071.860352,9091.530273,1711900,9091.497218
2014-11-20,8984.929688,9078.870117,8984.929688,9078.870117,1984700,9078.837107
2014-11-19,8896.160156,8988.639648,8879.290039,8963.240234,1933300,8963.207645
2014-11-18,8916.080078,8944.259766,8828.150391,8859.070312,1875200,8859.038102
2014-11-17,9003.370117,9024.00,8878.379883,8884.389648,1620300,8884.357346
2014-11-14,8992.400391,8996.379883,8950.230469,8982.879883,1670000,8982.847222
2014-11-13,8947.969727,8980.669922,8927.089844,8980.669922,1337100,8980.637269
2014-11-12,9030.129883,9030.129883,8894.110352,8918.950195,1688500,8918.917767
2014-11-11,9067.540039,9069.44043,9021.540039,9034.139648,1788700,9034.106801
2014-11-10,8937.589844,9062.889648,8937.589844,9049.980469,1844200,9049.947564
2014-11-07,8881.19043,8925.620117,8867.780273,8912.620117,1492600,8912.587712
2014-11-06,8968.790039,8979.969727,8887.360352,8891.019531,1597400,8890.987205
2014-11-05,8997.759766,9013.05957,8941.179688,8962.599609,1633400,8962.567022
2014-11-04,9030.959961,9046.219727,8980.959961,8989.179688,1704900,8989.147004
2014-11-03,9009.379883,9029.709961,8965.50,9004.860352,2063400,9004.827611
2014-10-31,8909.339844,8974.759766,8885.209961,8974.759766,2025800,8974.727134
2014-10-30,8890.19043,8892.990234,8842.799805,8888.070312,1969100,8888.037997
2014-10-29,8821.849609,8903.679688,8821.849609,8903.679688,2169000,8903.647315
2014-10-28,8692.519531,8788.280273,8692.519531,8773.549805,1851800,8773.517905
2014-10-27,8671.509766,8689.669922,8607.230469,8627.780273,1503400,8627.748904
2014-10-24,8740.280273,8750.419922,8629.240234,8646.009766,1539700,8645.97833
2014-10-23,8735.379883,8751.669922,8714.879883,8731.070312,1442500,8731.038567
2014-10-22,8744.910156,8775.349609,8729.769531,8748.830078,1911300,8748.798268
2014-10-21,8676.320312,8676.320312,8636.669922,8654.639648,1380900,8654.608181
2014-10-20,8617.080078,8679.849609,8611.169922,8663.139648,1747800,8663.10815
2014-10-17,8688.709961,8699.769531,8512.879883,8512.879883,2655100,8512.848931
2014-10-16,8602.650391,8676.459961,8501.290039,8633.69043,2514700,8633.659039
2014-10-15,8769.389648,8776.910156,8635.410156,8655.509766,2304300,8655.478295
2014-10-14,8691.830078,8768.389648,8684.19043,8768.389648,1735500,8768.357768
2014-10-13,8767.419922,8795.769531,8711.389648,8711.389648,2328700,8711.357975
2014-10-09,9021.30957,9054.669922,8946.160156,8966.44043,1777200,8966.407829
2014-10-08,8989.990234,9038.610352,8955.179688,8955.179688,1558600,8955.147128
2014-10-07,9065.669922,9074.799805,8993.450195,9040.80957,1569500,9040.776699
2014-10-06,9118.280273,9122.540039,9065.339844,9095.139648,1626000,9095.10658
2014-10-03,9010.299805,9113.799805,8998.269531,9106.280273,1873800,9106.247164
2014-10-02,8959.370117,9010.269531,8913.009766,8975.19043,1825200,8975.157797
2014-10-01,8958.870117,9014.259766,8918.959961,8990.259766,1648000,8990.227078
2014-09-30,8954.580078,8998.830078,8860.169922,8966.919922,2295900,8966.887319
2014-09-29,9018.459961,9018.459961,8948.089844,8960.759766,1713100,8960.727185
2014-09-26,8957.55957,9001.980469,8913.509766,8989.820312,1705600,8989.787627
2014-09-25,9126.759766,9149.410156,8982.509766,9011.589844,2039500,9011.557079
2014-09-24,9071.799805,9123.110352,9071.799805,9098.490234,1582000,9098.457153
2014-09-23,9134.290039,9147.209961,9084.900391,9084.900391,1642800,9084.867359
2014-09-22,9220.540039,9220.540039,9106.269531,9134.650391,1780200,9134.617178
2014-09-19,9268.44043,9289.219727,9235.44043,9240.450195,1815800,9240.416598
2014-09-18,9211.799805,9237.879883,9201.910156,9237.030273,1554700,9236.996689
2014-09-17,9171.040039,9252.379883,9159.849609,9195.169922,1884000,9195.136489
2014-09-16,9218.849609,9219.419922,9133.400391,9133.400391,1719500,9133.367183
2014-09-15,9206.410156,9242.230469,9175.610352,9217.459961,1482600,9217.426447
2014-09-12,9324.740234,9333.280273,9223.179688,9223.179688,1793200,9223.146153
2014-09-11,9376.379883,9381.049805,9322.950195,9322.950195,1702100,9322.916298
2014-09-10,9410.620117,9410.620117,9309.049805,9357.610352,1839600,9357.576328
2014-09-09,9452.139648,9465.929688,9426.990234,9434.769531,1868600,9434.735228
2014-09-05,9446.450195,9451.389648,9365.700195,9407.94043,1650700,9407.906224
2014-09-04,9439.759766,9439.759766,9389.290039,9428.889648,1708100,9428.855366
2014-09-03,9434.879883,9455.780273,9396.790039,9450.349609,1948400,9450.315249
2014-09-02,9503.650391,9503.650391,9388.129883,9399.719727,2082900,9399.68555
2014-09-01,9474.410156,9532.660156,9472.959961,9513.05957,2065000,9513.024982
2014-08-29,9459.80957,9470.150391,9425.349609,9436.269531,2271500,9436.235222
2014-08-28,9499.219727,9502.419922,9453.490234,9478.370117,2707500,9478.335655
2014-08-27,9426.290039,9491.75,9426.290039,9485.589844,2940500,9485.555355
2014-08-26,9394.280273,9418.769531,9386.490234,9393.959961,1984100,9393.925806
2014-08-25,9393.240234,9409.349609,9369.240234,9390.620117,1912300,9390.585974
2014-08-22,9273.070312,9380.599609,9271.870117,9380.099609,2488700,9380.065504
2014-08-21,9286.820312,9289.019531,9217.969727,9253.379883,2038000,9253.346239
2014-08-20,9278.150391,9294.490234,9249.30957,9288.049805,2122000,9288.016034
2014-08-19,9188.629883,9255.089844,9188.629883,9243.780273,1977100,9243.746664
2014-08-18,9222.730469,9222.730469,9128.660156,9141.30957,1992200,9141.276334
2014-08-15,9243.669922,9243.669922,9172.910156,9206.80957,1924300,9206.776095
2014-08-14,9276.410156,9282.009766,9218.549805,9230.610352,2183500,9230.57679
2014-08-13,9155.019531,9231.660156,9147.139648,9231.30957,2033400,9231.276006
2014-08-12,9188.849609,9198.099609,9146.980469,9163.120117,1930900,9163.086801
2014-08-11,9109.830078,9184.959961,9107.209961,9172.910156,1921900,9172.876805
2014-08-08,9120.200195,9120.200195,9014.889648,9085.959961,2139900,9085.926925
2014-08-07,9162.650391,9172.879883,9108.849609,9131.44043,1910100,9131.407229
2014-08-06,9148.360352,9163.80957,9070.089844,9143.969727,2616100,9143.93648
2014-08-05,9316.820312,9316.820312,9141.44043,9141.44043,2611000,9141.407192
2014-08-04,9280.290039,9330.19043,9258.179688,9330.19043,2281900,9330.156506
2014-08-01,9223.75,9274.639648,9201.830078,9266.509766,2400600,9266.476074
2014-07-31,9436.040039,9438.969727,9313.870117,9315.849609,2521900,9315.815738
2014-07-30,9409.620117,9456.030273,9398.820312,9447.019531,2519700,9446.985183
2014-07-29,9457.799805,9483.75,9357.320312,9391.879883,3528000,9391.845735
2014-07-28,9415.900391,9460.429688,9385.55957,9420.179688,2509800,9420.145437
2014-07-25,9519.990234,9528.700195,9412.480469,9439.290039,2532200,9439.255719
2014-07-24,9508.259766,9538.070312,9483.519531,9527.540039,2684600,9527.505398
2014-07-23,9453.230469,9499.360352,9418.740234,9499.360352,2277700,9499.325813
2014-07-22,9453.230469,9499.360352,9418.740234,9499.360352,2277700,9499.325813
2014-07-21,9453.780273,9480.139648,9426.299805,9440.969727,2228000,9440.9354
2014-07-18,9335.379883,9421.339844,9335.379883,9400.969727,2324700,9400.935546
2014-07-17,9420.110352,9461.860352,9373.870117,9408.240234,2920100,9408.206027
2014-07-16,9570.330078,9574.129883,9471.650391,9484.730469,3060700,9484.695983
2014-07-15,9558.419922,9593.679688,9547.94043,9569.169922,2960700,9569.135129
2014-07-14,9497.80957,9545.990234,9488.120117,9520.299805,2798700,9520.26519
2014-07-11,9561.709961,9591.269531,9478.070312,9495.839844,3371800,9495.805318
2014-07-10,9512.889648,9568.75,9512.889648,9565.120117,3202100,9565.08534
2014-07-09,9510.00,9522.990234,9478.759766,9489.980469,2679700,9489.945964
2014-07-08,9515.179688,9540.570312,9499.169922,9530.980469,2811300,9530.945815
2014-07-07,9497.269531,9520.200195,9454.669922,9520.200195,2805800,9520.165581
2014-07-04,9525.929688,9550.110352,9482.94043,9510.049805,2889200,9510.015227
2014-07-03,9468.780273,9538.650391,9449.780273,9526.230469,2908200,9526.195832
2014-07-02,9482.00,9547.049805,9421.870117,9484.959961,4105500,9484.925475
2014-07-01,9393.070312,9463.05957,9374.280273,9441.919922,3004800,9441.885592
2014-06-30,9332.44043,9393.070312,9327.889648,9393.070312,2580300,9393.03616
2014-06-27,9316.889648,9330.950195,9303.570312,9306.830078,2252200,9306.79624
2014-06-26,9273.360352,9320.94043,9271.349609,9320.94043,2767400,9320.90654
2014-06-25,9250.129883,9255.870117,9229.799805,9242.160156,1987600,9242.126553
2014-06-24,9232.349609,9276.240234,9232.349609,9246.200195,1913700,9246.166577
2014-06-23,9293.05957,9302.650391,9225.730469,9228.349609,2702500,9228.316056
2014-06-20,9330.349609,9339.830078,9273.790039,9273.790039,2242200,9273.756321
2014-06-19,9288.69043,9324.400391,9283.379883,9316.80957,2202700,9316.775695
2014-06-18,9257.650391,9316.639648,9204.349609,9279.929688,3014200,9279.895947
2014-06-17,9223.019531,9249.870117,9200.860352,9240.599609,2507800,9240.566012
2014-06-16,9196.230469,9214.19043,9179.55957,9202.929688,2374500,9202.896227
2014-06-13,9192.730469,9207.740234,9171.509766,9196.389648,2357800,9196.356211
2014-06-12,9209.990234,9220.889648,9186.790039,9204.650391,2618000,9204.616924
2014-06-11,9218.50,9229.799805,9204.759766,9229.799805,2437300,9229.766246
2014-06-10,9181.900391,9222.370117,9171.75,9222.370117,2518700,9222.336586
2014-06-09,9153.929688,9166.580078,9138.929688,9162.740234,2464400,9162.70692
2014-06-06,9167.830078,9174.769531,9122.55957,9134.459961,2858700,9134.426749
2014-06-05,9127.55957,9140.719727,9094.129883,9140.719727,2772700,9140.686492
2014-06-04,9135.009766,9140.549805,9114.179688,9119.959961,2575200,9119.926802
2014-06-03,9106.610352,9128.339844,9070.450195,9123.459961,2367700,9123.426789
2014-05-30,9130.660156,9139.570312,9075.910156,9075.910156,3481800,9075.877157
2014-05-29,9123.459961,9131.660156,9093.570312,9109.00,2347400,9108.966881
2014-05-28,9072.040039,9125.139648,9069.889648,9121.709961,2500300,9121.676795
2014-05-27,9045.080078,9059.19043,9035.69043,9055.290039,2064100,9055.257115
2014-05-26,9040.490234,9053.75,9026.769531,9036.120117,2254800,9036.087263
2014-05-23,8960.790039,9008.219727,8960.790039,9008.219727,2229400,9008.186974
2014-05-22,8899.820312,8969.629883,8899.820312,8969.629883,2030100,8969.59727
2014-05-21,8894.160156,8905.040039,8848.530273,8862.419922,1651800,8862.387699
2014-05-20,8922.080078,8930.790039,8887.790039,8887.790039,1739900,8887.757724
2014-05-19,8901.540039,8912.349609,8877.459961,8899.900391,1798700,8899.868032
2014-05-16,8857.120117,8896.719727,8816.919922,8888.450195,1797600,8888.417878
2014-05-15,8852.919922,8880.650391,8839.44043,8880.650391,1708000,8880.618102
2014-05-14,8842.049805,8875.160156,8812.19043,8875.160156,2097100,8875.127887
2014-05-13,8865.610352,8886.660156,8809.05957,8817.94043,2167800,8817.908369
2014-05-12,8893.719727,8898.30957,8803.429688,8808.610352,2068600,8808.578324
2014-05-09,8943.139648,8945.629883,8878.320312,8889.69043,2428800,8889.658108
2014-05-08,8925.209961,8941.459961,8891.740234,8930.900391,2466100,8930.867919
2014-05-07,8903.719727,8911.030273,8856.980469,8893.219727,2352500,8893.187392
2014-05-06,8888.450195,8927.389648,8853.719727,8912.389648,2300600,8912.357244
2014-05-05,8895.870117,8911.080078,8844.450195,8870.429688,1935700,8870.397436
2014-05-02,8846.860352,8875.900391,8839.919922,8867.320312,2118600,8867.288072
2014-04-30,8885.700195,8890.089844,8791.44043,8791.44043,2414300,8791.408465
