103/09/01,31267917.0,689460731.0,21.95,22.15,21.85,22.0,+0.25,6124.0,
103/09/02,31624207.0,691937130.0,22.0,22.1,21.7,21.7,-0.30,5985.0,
103/09/03,22165573.0,484069303.0,21.7,21.95,21.7,21.9,+0.20,4428.0,
103/09/04,17074521.0,372397820.0,21.9,21.95,21.7,21.75,-0.15,3888.0,
103/09/05,17347148.0,379192360.0,21.95,22.0,21.75,21.9,+0.15,3866.0,
103/09/09,28613078.0,629579373.0,22.0,22.1,21.9,22.1,+0.20,5266.0,
103/09/10,23860477.0,522814586.0,22.0,22.05,21.8,21.9,-0.20,5417.0,
103/09/11,17513551.0,383936452.0,21.9,22.0,21.8,21.9,0.00,3053.0,
103/09/12,16574103.0,362655279.0,21.95,21.95,21.8,21.9,0.00,3074.0,
103/09/15,21135330.0,459152797.0,21.85,21.9,21.65,21.7,-0.20,4470.0,
103/09/16,28911660.0,622620749.0,21.65,21.7,21.4,21.45,-0.25,6418.0,
103/09/17,36458644.0,790256195.0,21.6,21.75,21.55,21.7,+0.25,6329.0,
103/09/18,55767813.0,1172498529.0,21.05,21.1,20.9,21.1,X0.00,7085.0,
103/09/19,68216039.0,1436788369.0,21.2,21.25,20.9,20.95,-0.15,4883.0,
103/09/22,60836021.0,1253942143.0,20.9,20.9,20.5,20.75,-0.20,7909.0,
103/09/23,25094540.0,516480386.0,20.75,20.75,20.5,20.55,-0.20,4967.0,
103/09/24,19726351.0,406811213.0,20.55,20.7,20.5,20.7,+0.15,3530.0,
103/09/25,26714347.0,549802880.0,20.75,20.8,20.45,20.55,-0.15,4289.0,
103/09/26,33486483.0,686888298.0,20.4,20.7,20.3,20.7,+0.15,5131.0,
103/09/29,35066209.0,720222488.0,20.55,20.65,20.4,20.55,-0.15,6142.0,
103/09/30,48067427.0,979439431.0,20.55,20.6,20.15,20.45,-0.10,6048.0,
103/10/01,24141109.0,488414723.0,20.3,20.3,20.15,20.15,-0.30,4651.0,
103/10/02,29017796.0,586988568.0,20.15,20.5,20.0,20.3,+0.15,5245.0,
103/10/03,22983061.0,477078616.0,20.5,20.95,20.3,20.95,+0.65,4619.0,
103/10/06,26989581.0,564369216.0,20.95,21.0,20.75,20.95,0.00,4834.0,
103/10/07,22899997.0,473295755.0,20.8,20.8,20.6,20.6,-0.35,4727.0,
103/10/08,23195450.0,480552096.0,20.6,20.9,20.55,20.65,+0.05,4331.0,
103/10/09,40766188.0,847595276.0,20.8,20.95,20.65,20.85,+0.20,5756.0,
103/10/13,30182765.0,616803550.0,20.5,20.65,20.3,20.3,-0.55,5969.0,
103/10/14,21651199.0,441746850.0,20.25,20.5,20.2,20.5,+0.20,3531.0,
103/10/15,41027905.0,831979175.0,20.5,20.5,20.2,20.2,-0.30,5329.0,
103/10/16,30347084.0,609374249.0,20.1,20.3,19.95,20.05,-0.15,5163.0,
103/10/17,39527396.0,791852819.0,20.25,20.25,19.8,19.8,-0.25,6625.0,
103/10/20,38491687.0,790429651.0,20.2,20.8,20.2,20.7,+0.90,7720.0,
103/10/21,21759242.0,449739870.0,20.8,20.8,20.5,20.7,0.00,4889.0,
103/10/22,24078903.0,499686594.0,20.85,20.85,20.65,20.7,0.00,4227.0,
103/10/23,7384141.0,152484715.0,20.75,20.75,20.55,20.6,-0.10,2448.0,
103/10/24,17770947.0,362398088.0,20.6,20.65,20.2,20.25,-0.35,3918.0,
103/10/27,23438226.0,480229922.0,20.4,20.6,20.35,20.45,+0.20,4244.0,
103/10/28,46725240.0,975833855.0,20.55,21.1,20.55,20.95,+0.50,9791.0,
103/10/29,71366292.0,1521592057.0,21.1,21.5,21.1,21.5,+0.55,10609.0,
103/10/30,27437545.0,585622867.0,21.5,21.5,21.2,21.4,-0.10,4956.0,
103/10/31,40581994.0,863512264.0,21.6,21.6,21.1,21.3,-0.10,6249.0,
103/11/03,27072755.0,577400363.0,21.3,21.45,21.1,21.4,+0.10,5513.0,
103/11/04,27405977.0,586671559.0,21.5,21.55,21.25,21.45,+0.05,5746.0,
103/11/05,18208327.0,387723172.0,21.5,21.5,21.2,21.3,-0.15,4456.0,
103/11/06,20540844.0,435245978.0,21.3,21.4,21.05,21.05,-0.25,4984.0,
103/11/07,14391643.0,301649203.0,20.9,21.1,20.85,20.95,-0.10,3654.0,
103/11/10,28501108.0,607155800.0,20.9,21.4,20.9,21.3,+0.35,6228.0,
103/11/11,14146646.0,301155947.0,21.35,21.4,21.2,21.2,-0.10,4994.0,
103/11/12,26677437.0,557296650.0,21.1,21.1,20.7,20.7,-0.50,7103.0,
103/11/13,18194720.0,378461120.0,20.7,21.0,20.65,21.0,+0.30,4287.0,
103/11/14,23409520.0,489663920.0,21.0,21.1,20.8,20.9,-0.10,4283.0,
103/11/17,35103563.0,721459786.0,20.8,20.95,20.4,20.5,-0.40,6616.0,
103/11/18,24757899.0,509909598.0,20.5,20.7,20.45,20.7,+0.20,4579.0,
103/11/19,33723659.0,706450255.0,20.8,21.1,20.7,21.0,+0.30,5676.0,
103/11/20,32534631.0,688834419.0,21.0,21.3,21.0,21.2,+0.20,6250.0,
103/11/21,20112853.0,425816522.0,21.2,21.25,21.05,21.05,-0.15,5861.0,
103/11/24,14679929.0,310787702.0,21.2,21.25,21.1,21.2,+0.15,3407.0,
103/11/25,23205059.0,490280389.0,21.2,21.2,21.05,21.1,-0.10,2776.0,
103/11/26,23683454.0,497027484.0,21.05,21.1,20.9,21.0,-0.10,5866.0,
103/11/27,21198598.0,447082158.0,21.0,21.2,20.9,21.05,+0.05,4140.0,
103/11/28,18148891.0,381739161.0,21.0,21.1,20.9,21.05,0.00,3722.0,
103/12/01,60450324.0,1249406919.0,20.5,20.8,20.5,20.55,-0.50,10666.0,
103/12/02,56046754.0,1132877791.0,20.55,20.6,20.0,20.2,-0.35,12330.0,
103/12/03,54148036.0,1098390627.0,20.2,20.4,20.15,20.35,+0.15,9310.0,
103/12/04,38944608.0,799433520.0,20.45,20.7,20.35,20.7,+0.35,7378.0,
103/12/05,19496188.0,405432306.0,20.8,20.85,20.65,20.85,+0.15,5554.0,
103/12/08,22750008.0,470141296.0,20.9,20.95,20.55,20.75,-0.10,7322.0,
103/12/09,19654026.0,402655827.0,20.6,20.65,20.4,20.45,-0.30,6014.0,
103/12/10,34614088.0,698630358.0,20.4,20.45,20.1,20.1,-0.35,9220.0,
103/12/11,33000858.0,663381776.0,20.1,20.25,20.0,20.0,-0.10,7255.0,
103/12/12,22921526.0,462892245.0,20.1,20.3,20.05,20.25,+0.25,4249.0,
103/12/15,21999272.0,442753799.0,20.1,20.2,20.05,20.2,-0.05,3753.0,
103/12/16,29582444.0,593362264.0,20.1,20.15,20.0,20.0,-0.20,6113.0,
103/12/17,36390753.0,724347260.0,20.0,20.15,19.8,19.8,-0.20,9499.0,
103/12/18,25066115.0,498502499.0,20.0,20.05,19.8,19.8,0.00,6022.0,
103/12/19,31376724.0,631249699.0,20.15,20.2,19.95,20.2,+0.40,6358.0,
103/12/22,21001811.0,428042563.0,20.3,20.5,20.2,20.4,+0.20,4979.0,
103/12/23,18559096.0,379447042.0,20.5,20.55,20.3,20.4,0.00,3354.0,
103/12/24,17088603.0,349480903.0,20.35,20.55,20.35,20.55,+0.15,4294.0,
103/12/25,15691328.0,319832973.0,20.55,20.55,20.3,20.4,-0.15,3374.0,
103/12/26,8303670.0,169454614.0,20.4,20.5,20.3,20.45,+0.05,2232.0,
103/12/27,5677921.0,116234949.0,20.5,20.55,20.4,20.5,+0.05,1255.0,
103/12/29,15895951.0,327080104.0,20.45,20.65,20.45,20.6,+0.10,4543.0,
103/12/30,12524600.0,257015356.0,20.6,20.7,20.4,20.5,-0.10,4613.0,
103/12/31,10200603.0,208695111.0,20.5,20.55,20.4,20.55,+0.05,2953.0,
104/01/05,26102385.0,529709410.0,20.45,20.5,20.2,20.35,-0.20,6061.0,
104/01/06,57897972.0,1157490725.0,20.15,20.15,19.9,19.95,-0.40,12964.0,
104/01/07,32036660.0,639883771.0,20.05,20.05,19.9,19.95,0.00,6886.0,
104/01/08,28903261.0,583692869.0,20.15,20.25,20.0,20.25,+0.30,4491.0,
104/01/09,27861600.0,565607938.0,20.4,20.4,20.1,20.35,+0.10,5175.0,
104/01/12,13317075.0,270064247.0,20.25,20.4,20.2,20.3,-0.05,2635.0,
104/01/13,36021353.0,733236556.0,20.35,20.45,20.2,20.45,+0.15,5860.0,
104/01/14,26441325.0,536507770.0,20.45,20.5,20.2,20.2,-0.25,4946.0,
104/01/15,16116823.0,327379288.0,20.25,20.4,20.25,20.3,+0.10,2897.0,
104/01/16,44222450.0,885509306.0,20.3,20.3,19.9,20.05,-0.25,7048.0,
104/01/19,27800110.0,562217207.0,20.2,20.3,20.15,20.25,+0.20,5340.0,
104/01/20,36933124.0,747971259.0,20.25,20.35,20.15,20.2,-0.05,5851.0,
104/01/21,34371933.0,697531868.0,20.35,20.35,20.2,20.35,+0.15,5290.0,
104/01/22,27645740.0,564604886.0,20.4,20.5,20.3,20.45,+0.10,6052.0,
104/01/23,31986172.0,659426485.0,20.6,20.75,20.5,20.6,+0.15,7616.0,
104/01/26,21448284.0,437075370.0,20.6,20.6,20.25,20.5,-0.10,5010.0,
104/01/27,21837460.0,446575083.0,20.55,20.6,20.3,20.6,+0.10,5049.0,
104/01/28,20398488.0,412548551.0,20.5,20.5,20.35,20.35,-0.25,3895.0,
104/01/29,31378178.0,634196599.0,20.3,20.4,20.15,20.25,-0.10,6337.0,
104/01/30,21468948.0,433256253.0,20.3,20.35,20.1,20.1,-0.15,4582.0,
104/02/02,24358650.0,491710628.0,20.1,20.3,20.1,20.3,+0.20,3250.0,
104/02/03,18430994.0,372959720.0,20.3,20.35,20.15,20.2,-0.10,4589.0,
104/02/04,28611001.0,585115083.0,20.35,20.5,20.3,20.5,+0.30,6345.0,
104/02/05,58357571.0,1205995921.0,20.6,20.8,20.5,20.7,+0.20,11555.0,
104/02/06,35035478.0,723792643.0,20.8,20.85,20.55,20.75,+0.05,6553.0,
104/02/09,34093489.0,700566919.0,20.75,20.8,20.45,20.55,-0.20,7504.0,
104/02/10,33324077.0,685896406.0,20.6,20.7,20.5,20.5,-0.05,6579.0,
104/02/11,27033766.0,555114659.0,20.5,20.6,20.45,20.55,+0.05,6128.0,
104/02/12,25745609.0,526081346.0,20.5,20.55,20.35,20.5,-0.05,5768.0,
104/02/13,24600382.0,504053871.0,20.45,20.55,20.4,20.5,0.00,4588.0,
104/02/24,82315844.0,1707772439.0,20.65,20.8,20.65,20.8,+0.30,13255.0,
104/02/25,52674309.0,1098229063.0,20.9,20.95,20.7,20.9,+0.10,8655.0,
104/02/26,37844526.0,787526888.0,20.9,20.9,20.7,20.9,0.00,5385.0,
104/03/02,36433573.0,753132765.0,20.9,20.9,20.55,20.65,-0.25,6746.0,
104/03/03,28019207.0,576181394.0,20.75,20.75,20.45,20.65,0.00,5317.0,
104/03/04,24064095.0,495046859.0,20.6,20.65,20.5,20.65,0.00,4786.0,
104/03/05,27960334.0,572908984.0,20.65,20.65,20.45,20.45,-0.20,6628.0,
104/03/06,26651212.0,546963335.0,20.45,20.6,20.45,20.6,+0.15,4706.0,
104/03/09,15055086.0,308755253.0,20.5,20.6,20.45,20.5,-0.10,2954.0,
104/03/10,23980201.0,490880230.0,20.5,20.6,20.4,20.45,-0.05,5381.0,
104/03/11,29719795.0,605583052.0,20.4,20.45,20.3,20.4,-0.05,6377.0,
104/03/12,62513241.0,1297068445.0,20.55,20.85,20.45,20.85,+0.45,10773.0,
104/03/13,29906513.0,621678117.0,20.85,20.9,20.7,20.7,-0.15,5733.0,
104/03/16,27482714.0,565651081.0,20.65,20.8,20.5,20.5,-0.20,6317.0,
104/03/17,22020341.0,454578828.0,20.55,20.75,20.5,20.65,+0.15,3721.0,
104/03/18,30677311.0,636527709.0,20.7,20.8,20.6,20.8,+0.15,5998.0,
104/03/19,35673758.0,743615929.0,20.85,20.9,20.75,20.85,+0.05,7164.0,
104/03/20,24438593.0,507972634.0,20.8,20.85,20.7,20.85,0.00,3531.0,
104/03/23,16777106.0,349827266.0,20.85,20.9,20.75,20.9,+0.05,4646.0,
104/03/24,19165157.0,397197012.0,20.8,20.85,20.65,20.7,-0.20,4214.0,
104/03/25,9959213.0,205778979.0,20.65,20.7,20.6,20.7,0.00,2532.0,
104/03/26,24692112.0,509438325.0,20.55,20.7,20.55,20.65,-0.05,3670.0,
104/03/27,21915345.0,449777440.0,20.6,20.65,20.45,20.45,-0.20,4924.0,
104/03/30,19761585.0,407632595.0,20.65,20.7,20.5,20.65,+0.20,4808.0,
104/03/31,25873967.0,537132141.0,20.8,20.8,20.65,20.8,+0.15,4155.0,
