103/09/01,3274820.0,163784186.0,49.95,50.3,49.8,50.0,+0.45,1523.0,
103/09/02,4037989.0,200527184.0,49.55,50.6,49.05,49.05,-0.95,1571.0,
103/09/03,3350999.0,165751372.0,49.1,49.85,49.1,49.5,+0.45,1353.0,
103/09/04,2160984.0,106396830.0,49.0,49.45,48.85,49.3,-0.20,1120.0,
103/09/05,3620358.0,176135233.0,48.85,49.45,48.15,48.6,-0.70,1771.0,
103/09/09,2923936.0,141416279.0,48.6,48.95,48.05,48.3,-0.30,1565.0,
103/09/10,5180734.0,245311202.0,48.0,48.0,47.0,47.5,-0.80,2855.0,
103/09/11,2459823.0,116839484.0,47.0,47.7,47.0,47.7,+0.20,1455.0,
103/09/12,2098045.0,99931873.0,47.7,48.0,47.35,47.55,-0.15,1208.0,
103/09/15,3854819.0,180630627.0,46.6,47.3,46.5,47.05,-0.50,2117.0,
103/09/16,3157739.0,150351407.0,47.4,47.8,47.25,47.6,+0.55,1814.0,
103/09/17,2558050.0,122147518.0,47.4,48.0,47.3,47.8,+0.20,1650.0,
103/09/18,3552515.0,168120357.0,47.05,47.8,47.05,47.25,-0.55,2129.0,
103/09/19,3742197.0,177599152.0,47.25,47.8,47.2,47.2,-0.05,1505.0,
103/09/22,5289038.0,243459843.0,46.8,46.8,45.6,46.0,-1.20,2735.0,
103/09/23,2433094.0,111957741.0,46.0,46.6,45.65,45.85,-0.15,1262.0,
103/09/24,1753087.0,80857603.0,45.85,46.3,45.7,46.3,+0.45,948.0,
103/09/25,4007160.0,182586443.0,46.3,46.5,45.1,45.45,-0.85,1942.0,
103/09/26,2256780.0,101996598.0,45.1,45.65,44.85,45.1,-0.35,1264.0,
103/09/29,7239719.0,321985231.0,45.5,45.5,43.75,44.1,-1.00,3216.0,
103/09/30,4291387.0,189513678.0,44.45,44.65,43.75,43.85,-0.25,2389.0,
103/10/01,4395098.0,193158862.0,44.0,44.1,43.6,43.95,+0.10,2005.0,
103/10/02,4148777.0,180065299.0,43.6,43.65,43.05,43.5,-0.45,2208.0,
103/10/03,3568489.0,158109066.0,43.6,44.75,43.4,44.65,+1.15,2134.0,
103/10/06,5605865.0,248139704.0,44.3,44.55,43.85,44.2,-0.45,2072.0,
103/10/07,4990045.0,219057172.0,44.0,44.05,43.55,44.0,-0.20,1632.0,
103/10/08,5826161.0,257424022.0,44.0,44.45,44.0,44.05,+0.05,1686.0,
103/10/09,3782116.0,167149374.0,44.1,44.45,44.0,44.3,+0.25,1336.0,
103/10/13,6773443.0,293569311.0,43.6,43.8,42.9,43.3,-1.00,2693.0,
103/10/14,3348638.0,144719606.0,43.0,43.6,42.9,43.3,0.00,1383.0,
103/10/15,10394049.0,437586739.0,42.8,42.85,41.5,41.55,-1.75,3364.0,
103/10/16,4309342.0,176475829.0,41.2,41.5,40.35,41.05,-0.50,2274.0,
103/10/17,5470927.0,223840241.0,41.3,41.5,40.5,40.6,-0.45,2533.0,
103/10/20,2770554.0,115212800.0,41.2,41.85,41.2,41.55,+0.95,1289.0,
103/10/21,1946610.0,80032575.0,41.5,41.75,41.0,41.0,-0.55,1097.0,
103/10/22,2512356.0,104323893.0,41.9,41.9,41.3,41.3,+0.30,1334.0,
103/10/23,4000652.0,163582382.0,41.35,41.35,40.6,40.7,-0.60,1763.0,
103/10/24,4123418.0,168906917.0,41.0,41.15,40.65,41.1,+0.40,1891.0,
103/10/27,2941579.0,120659187.0,41.1,41.35,40.7,41.15,+0.05,1239.0,
103/10/28,5142316.0,212376404.0,41.55,41.8,40.95,41.2,+0.05,2731.0,
103/10/29,4774110.0,200152632.0,41.75,42.25,41.6,42.25,+1.05,2682.0,
103/10/30,5680918.0,234946689.0,41.9,42.1,41.1,41.2,-1.05,2513.0,
103/10/31,4525121.0,190414039.0,41.55,42.6,41.3,42.6,+1.40,2437.0,
103/11/03,3764267.0,159843634.0,42.6,42.7,42.1,42.7,+0.10,1887.0,
103/11/04,4399648.0,188473614.0,42.7,43.0,42.5,43.0,+0.30,2245.0,
103/11/05,3142075.0,133369301.0,43.15,43.15,42.2,42.25,-0.75,1634.0,
103/11/06,1723167.0,73140313.0,42.0,42.8,42.0,42.25,0.00,1032.0,
103/11/07,1199830.0,50570560.0,42.0,42.45,42.0,42.0,-0.25,596.0,
103/11/10,2131062.0,90962768.0,42.0,42.95,42.0,42.75,+0.75,1435.0,
103/11/11,3812494.0,159076285.0,42.0,42.35,41.5,41.6,-1.15,2105.0,
103/11/12,17086202.0,666235507.0,40.0,40.0,38.7,38.7,-2.90,6898.0,
103/11/13,13078280.0,500152411.0,38.7,38.7,37.75,38.4,-0.30,5510.0,
103/11/14,8136060.0,310408018.0,38.4,38.4,38.0,38.1,-0.30,3498.0,
103/11/17,10670674.0,400464368.0,38.4,38.45,37.1,37.1,-1.00,5083.0,
103/11/18,6514782.0,241452824.0,37.15,37.5,36.8,37.1,0.00,2845.0,
103/11/19,10141123.0,375485414.0,37.45,37.45,36.7,36.8,-0.30,3809.0,
103/11/20,7810091.0,293174343.0,37.0,37.75,37.0,37.6,+0.80,3740.0,
103/11/21,5827184.0,217295316.0,37.4,37.55,37.2,37.25,-0.35,2718.0,
103/11/24,4573695.0,171122149.0,37.35,37.75,37.25,37.5,+0.25,2468.0,
103/11/25,6279004.0,235372031.0,37.45,37.6,37.35,37.5,0.00,2143.0,
103/11/26,3762557.0,140941432.0,37.5,37.6,37.35,37.35,-0.15,1763.0,
103/11/27,6176466.0,232034733.0,37.5,37.7,37.45,37.55,+0.20,2730.0,
103/11/28,6843798.0,256435110.0,37.75,37.75,37.1,37.5,-0.05,3030.0,
103/12/01,6239661.0,232120160.0,37.0,37.55,36.7,37.1,-0.40,2929.0,
103/12/02,9905123.0,360561930.0,37.05,37.05,36.2,36.35,-0.75,3900.0,
103/12/03,8402427.0,307067634.0,36.3,36.9,36.05,36.75,+0.40,3283.0,
103/12/04,6823390.0,251316211.0,36.75,37.05,36.4,36.9,+0.15,3049.0,
103/12/05,6200580.0,229699103.0,37.0,37.35,36.5,37.1,+0.20,2689.0,
103/12/08,5103497.0,188949018.0,37.2,37.4,36.75,37.0,-0.10,1751.0,
103/12/09,3503750.0,129445645.0,37.0,37.05,36.8,37.0,0.00,1686.0,
103/12/10,6800945.0,248880828.0,37.0,37.0,36.25,36.25,-0.75,2586.0,
103/12/11,5825004.0,211012921.0,36.1,36.7,35.85,36.3,+0.05,2324.0,
103/12/12,11763165.0,434699252.0,36.6,37.35,36.55,37.1,+0.80,5415.0,
103/12/15,6098480.0,224934206.0,37.0,37.0,36.7,36.75,-0.35,2983.0,
103/12/16,6189499.0,227388948.0,37.0,37.2,36.55,36.6,-0.15,3379.0,
103/12/17,12667797.0,455717023.0,36.6,36.75,35.75,35.75,-0.85,5609.0,
103/12/18,10255470.0,364170040.0,36.0,36.0,35.15,35.15,-0.60,4779.0,
103/12/19,10765799.0,381259980.0,35.8,35.8,35.15,35.55,+0.40,3576.0,
103/12/22,7676329.0,276134044.0,36.0,36.2,35.8,36.0,+0.45,2710.0,
103/12/23,14863550.0,546064778.0,36.4,37.3,36.3,36.6,+0.60,5939.0,
103/12/24,10314926.0,376923826.0,36.6,36.75,36.4,36.55,-0.05,3126.0,
103/12/25,6066359.0,220129765.0,36.5,36.65,36.15,36.2,-0.35,2332.0,
103/12/26,6449974.0,234045888.0,36.2,36.55,36.15,36.3,+0.10,2134.0,
103/12/27,4669717.0,170701838.0,36.3,36.8,36.3,36.7,+0.40,1573.0,
103/12/29,11123014.0,407150252.0,36.7,36.9,36.4,36.5,-0.20,3681.0,
103/12/30,9367651.0,343778303.0,36.7,37.1,36.45,36.5,0.00,3728.0,
103/12/31,10805401.0,391270530.0,36.5,36.8,35.95,36.4,-0.10,3906.0,
104/01/05,9808331.0,361252904.0,36.3,37.35,36.05,37.25,+0.85,4175.0,
104/01/06,7108675.0,261400011.0,37.0,37.1,36.6,36.6,-0.65,3030.0,
104/01/07,11683496.0,435338534.0,36.6,37.6,36.5,37.3,+0.70,4662.0,
104/01/08,14784178.0,557467423.0,37.5,38.05,37.3,37.75,+0.45,5192.0,
104/01/09,9390510.0,355053928.0,38.05,38.1,37.55,37.65,-0.10,4000.0,
104/01/12,7495217.0,280627157.0,37.5,37.6,37.2,37.3,-0.35,3003.0,
104/01/13,16697859.0,636929006.0,37.55,38.7,37.4,38.6,+1.30,7014.0,
104/01/14,25324323.0,988794217.0,38.6,39.75,38.1,39.35,+0.75,10054.0,
104/01/15,15294408.0,598821712.0,39.35,39.6,38.7,39.0,-0.35,5996.0,
104/01/16,11771727.0,456767203.0,39.0,39.35,38.35,38.85,-0.15,5551.0,
104/01/19,9521004.0,374408256.0,39.45,39.7,39.0,39.0,+0.15,4962.0,
104/01/20,10171152.0,402096295.0,39.6,39.7,39.35,39.65,+0.65,4830.0,
104/01/21,8364277.0,328190534.0,39.65,39.7,39.1,39.2,-0.45,4812.0,
104/01/22,9752784.0,380916343.0,39.2,39.3,38.9,39.05,-0.15,3865.0,
104/01/23,7646899.0,299327412.0,39.3,39.5,38.9,39.0,-0.05,3226.0,
104/01/26,6133270.0,240209698.0,39.1,39.45,38.95,39.35,+0.35,2534.0,
104/01/27,5248224.0,205746369.0,39.45,39.5,39.05,39.3,-0.05,2568.0,
104/01/28,4800313.0,188340764.0,39.1,39.3,39.0,39.3,0.00,1939.0,
104/01/29,6715189.0,262200989.0,39.4,39.4,38.85,39.0,-0.30,2304.0,
104/01/30,9178409.0,356342749.0,39.2,39.2,38.6,39.0,0.00,3489.0,
104/02/02,5355405.0,209656495.0,39.0,39.4,38.9,39.4,+0.40,3063.0,
104/02/03,3368113.0,132040453.0,39.4,39.45,39.1,39.2,-0.20,1990.0,
104/02/04,14641645.0,571286574.0,39.4,39.4,38.85,38.9,-0.30,6265.0,
104/02/05,9349975.0,358752169.0,38.85,38.9,38.1,38.4,-0.50,3889.0,
104/02/06,6464466.0,246332198.0,38.3,38.35,37.8,38.35,-0.05,3339.0,
104/02/09,5453632.0,209694194.0,38.35,38.85,38.0,38.3,-0.05,2814.0,
104/02/10,4939285.0,190583927.0,38.3,38.8,38.3,38.55,+0.25,2536.0,
104/02/11,3872856.0,149569774.0,38.7,38.75,38.35,38.7,+0.15,1920.0,
104/02/12,5605770.0,216901510.0,38.7,38.9,38.5,38.8,+0.10,2552.0,
