103/09/01,6437437.0,1299707463.0,205.5,206.5,198.5,198.5,-4.50,4717.0,
103/09/02,13498589.0,2584822232.0,195.0,195.5,188.0,188.0,-10.50,9044.0,
103/09/03,7312326.0,1361564962.0,188.5,190.5,184.0,185.0,-3.00,5226.0,
103/09/04,3967770.0,737240990.0,184.0,187.5,182.0,185.5,+0.50,2877.0,
103/09/05,4294950.0,811217472.0,189.0,190.5,187.5,188.5,+3.00,3092.0,
103/09/09,4731539.0,898940332.0,191.0,193.0,187.0,187.0,-1.50,3080.0,
103/09/10,5413637.0,1023129345.0,187.0,191.5,187.0,190.5,+3.50,3626.0,
103/09/11,4546399.0,863837810.0,191.0,191.5,188.0,190.0,-0.50,2849.0,
103/09/12,9898063.0,1918012498.0,194.0,196.5,190.0,190.0,0.00,6417.0,
103/09/15,11404643.0,2100004526.0,190.5,192.0,180.0,180.0,-10.00,7803.0,
103/09/16,10579052.0,1878024876.0,177.0,180.0,174.5,179.0,-1.00,5702.0,
103/09/17,9171707.0,1662765524.0,180.0,183.5,180.0,182.0,+3.00,4844.0,
103/09/18,14075842.0,2579089796.0,179.5,188.5,178.0,188.0,+6.00,8379.0,
103/09/19,8439323.0,1605526559.0,191.0,193.0,187.5,187.5,-0.50,4996.0,
103/09/22,5467413.0,1039923672.0,187.5,192.5,186.0,190.5,+3.00,3785.0,
103/09/23,11241742.0,2197745037.0,192.0,198.0,191.0,198.0,+7.50,7486.0,
103/09/24,7639726.0,1493258976.0,198.0,198.0,192.5,192.5,-5.50,4736.0,
103/09/25,9982859.0,1931600005.0,193.0,196.0,190.5,195.0,+2.50,6365.0,
103/09/26,7579936.0,1454612305.0,194.0,195.0,188.5,190.0,-5.00,4584.0,
103/09/29,6076885.0,1167728974.0,193.5,193.5,190.0,191.5,+1.50,3462.0,
103/09/30,14738717.0,2689389283.0,191.0,192.0,178.5,182.5,-9.00,8360.0,
103/10/01,7957604.0,1434406227.0,179.0,184.5,176.5,180.5,-2.00,5350.0,
103/10/02,4732418.0,862089699.0,179.5,184.0,179.0,182.5,+2.00,3302.0,
103/10/03,6702508.0,1242280012.0,183.0,188.5,180.5,188.0,+5.50,4644.0,
103/10/06,4135821.0,769690290.0,187.0,189.0,184.5,185.0,-3.00,2940.0,
103/10/07,7366686.0,1388382120.0,185.0,191.0,185.0,187.5,+2.50,5083.0,
103/10/08,5939369.0,1108325765.0,188.0,189.5,184.5,185.0,-2.50,3564.0,
103/10/09,10132036.0,1932220852.0,188.5,193.0,187.5,190.5,+5.50,6229.0,
103/10/13,8481826.0,1595790418.0,186.0,193.0,183.0,193.0,+2.50,5702.0,
103/10/14,7325357.0,1391648220.0,192.5,193.0,187.5,190.0,-3.00,4309.0,
103/10/15,10315615.0,1891076045.0,190.0,190.0,180.0,181.5,-8.50,6730.0,
