103/09/01,1513014.0,114412354.0,75.5,76.2,74.8,76.0,+0.50,812.0,
103/09/02,1718914.0,129897104.0,76.0,76.0,74.9,75.7,-0.30,664.0,
103/09/03,1203589.0,91044384.0,75.7,76.0,74.9,76.0,+0.30,532.0,
103/09/04,1962090.0,148485540.0,76.0,76.4,74.8,76.4,+0.40,901.0,
103/09/05,367565.0,27920122.0,75.5,76.3,75.5,75.9,-0.50,209.0,
103/09/09,1041283.0,79140787.0,75.5,76.3,75.5,76.0,+0.10,575.0,
103/09/10,1809918.0,134954981.0,75.5,75.5,74.0,74.0,-2.00,1178.0,
103/09/11,1058691.0,77910721.0,74.0,74.0,73.3,73.6,-0.40,683.0,
103/09/12,1192060.0,88591640.0,73.6,75.2,73.6,73.8,+0.20,712.0,
103/09/15,352101.0,26001856.0,73.8,74.1,73.6,73.9,+0.10,207.0,
103/09/16,943473.0,69484709.0,73.9,73.9,73.5,73.6,-0.30,533.0,
103/09/17,4234084.0,307762054.0,73.6,74.1,71.7,72.6,-1.00,2159.0,
103/09/18,710106.0,51754553.0,72.7,73.3,72.5,73.3,+0.70,463.0,
103/09/19,1303443.0,95389543.0,73.3,73.6,72.8,73.3,0.00,530.0,
103/09/22,1476871.0,106774483.0,72.6,72.7,72.1,72.7,-0.60,937.0,
103/09/23,823472.0,59610559.0,72.1,72.7,72.1,72.3,-0.40,495.0,
103/09/24,2102641.0,155347408.0,72.3,74.3,72.3,73.9,+1.60,1594.0,
103/09/25,964720.0,70356960.0,73.9,73.9,72.5,73.0,-0.90,592.0,
103/09/26,1586371.0,116287554.0,72.9,73.8,72.8,73.5,+0.50,890.0,
103/09/29,1843369.0,134259037.0,73.8,73.8,72.5,73.0,-0.50,1177.0,
103/09/30,2768379.0,203707428.0,72.5,74.5,72.1,73.8,+0.80,1672.0,
103/10/01,1490085.0,108949209.0,73.6,73.7,72.7,73.1,-0.70,958.0,
103/10/02,2225410.0,162409430.0,73.0,73.9,72.3,72.4,-0.70,1121.0,
103/10/03,810206.0,58708695.0,72.7,72.8,72.2,72.5,+0.10,612.0,
103/10/06,1087036.0,78411705.0,72.3,72.5,72.0,72.0,-0.50,860.0,
103/10/07,1683389.0,119952611.0,72.0,72.2,71.0,71.3,-0.70,1126.0,
103/10/08,1230102.0,87915996.0,70.9,71.7,70.9,71.7,+0.40,701.0,
103/10/09,1012993.0,72450888.0,71.7,71.9,71.0,71.9,+0.20,547.0,
103/10/13,1892591.0,135831473.0,71.5,72.3,71.1,71.1,-0.80,917.0,
103/10/14,1464615.0,103561372.0,71.1,71.5,70.3,70.4,-0.70,831.0,
103/10/15,4016349.0,277614884.0,70.4,70.4,68.6,69.2,-1.20,1796.0,
103/10/16,1736142.0,120382123.0,69.0,69.6,68.8,69.5,+0.30,686.0,
103/10/17,5810958.0,394615501.0,69.5,69.6,67.5,68.0,-1.50,2179.0,
103/10/20,2604659.0,178277637.0,68.0,68.8,68.0,68.7,+0.70,1468.0,
103/10/21,2229918.0,151586357.0,68.2,68.4,67.5,68.4,-0.30,842.0,
103/10/22,2111728.0,145051332.0,69.3,69.3,68.3,69.0,+0.60,1090.0,
103/10/23,2194057.0,149431833.0,67.7,68.5,67.6,68.3,-0.70,993.0,
103/10/24,3761267.0,253440526.0,68.5,68.5,67.0,67.7,-0.60,1354.0,
103/10/27,2208982.0,149437976.0,67.8,68.0,66.7,68.0,+0.30,1142.0,
103/10/28,2443338.0,170029422.0,68.7,70.4,68.7,69.3,+1.30,1489.0,
103/10/29,1309266.0,92069648.0,70.0,70.8,69.5,70.8,+1.50,679.0,
103/10/30,1043055.0,73603585.0,70.0,71.1,70.0,71.1,+0.30,582.0,
103/10/31,1216491.0,86052307.0,71.1,71.3,70.0,71.3,+0.20,768.0,
103/11/03,3730438.0,260638132.0,70.7,70.8,69.3,69.7,-1.60,1714.0,
103/11/04,2506893.0,172704830.0,69.7,69.7,68.5,68.7,-1.00,1573.0,
103/11/05,1562350.0,107079573.0,68.6,68.9,68.4,68.8,+0.10,950.0,
103/11/06,1723997.0,118430290.0,69.2,69.5,68.2,68.2,-0.60,1228.0,
103/11/07,690694.0,47314961.0,68.2,68.9,68.2,68.3,+0.10,480.0,
103/11/10,1822742.0,127040237.0,68.3,70.0,68.3,70.0,+1.70,1118.0,
103/11/11,1323548.0,93058265.0,70.0,70.6,69.9,70.6,+0.60,812.0,
