103/09/01,1968582.0,148507057.0,75.9,76.0,75.2,75.4,+0.40,1318.0,
103/09/02,3276420.0,245334732.0,75.5,75.5,74.6,74.9,-0.50,1712.0,
103/09/03,5957995.0,452016625.0,75.5,76.7,75.0,75.0,+0.10,3358.0,
103/09/04,3220139.0,239859848.0,75.0,75.4,74.2,74.5,-0.50,1910.0,
103/09/05,3081678.0,228140700.0,75.0,75.0,73.1,74.2,-0.30,1863.0,
103/09/09,2581262.0,193941348.0,74.8,75.8,74.6,75.1,+0.90,1441.0,
103/09/10,3014699.0,223515582.0,75.1,75.1,73.7,74.2,-0.90,1806.0,
103/09/11,2699102.0,199352755.0,74.7,74.8,73.5,73.7,-0.50,1638.0,
103/09/12,2136311.0,156576067.0,74.3,74.3,73.1,73.1,-0.60,1398.0,
103/09/15,1636224.0,119943649.0,73.3,73.6,72.9,73.3,+0.20,1022.0,
103/09/16,2849731.0,206954096.0,73.6,73.6,72.1,72.3,-1.00,1681.0,
103/09/17,2063494.0,150503991.0,72.5,73.3,72.5,73.0,+0.70,1352.0,
103/09/18,3721300.0,277487350.0,74.0,75.2,74.0,74.6,+1.60,2216.0,
103/09/19,2678421.0,200025392.0,75.2,75.2,74.3,74.6,0.00,1474.0,
103/09/22,2311075.0,170565753.0,74.5,74.5,73.4,74.3,-0.30,1459.0,
103/09/23,2089817.0,155535256.0,73.9,74.8,73.8,74.6,+0.30,1397.0,
103/09/24,10921443.0,834005268.0,75.5,77.0,75.3,76.0,+1.40,6144.0,
103/09/25,6593725.0,497648775.0,76.5,76.6,74.8,74.8,-1.20,3633.0,
103/09/26,3692959.0,276087218.0,74.5,75.7,74.0,74.8,0.00,1871.0,
103/09/29,3665829.0,276617022.0,75.9,75.9,75.2,75.2,+0.40,2081.0,
103/09/30,4888951.0,366081796.0,75.6,75.6,74.0,75.2,0.00,2219.0,
103/10/01,6759100.0,513887147.0,75.2,76.8,75.1,75.8,+0.60,3380.0,
103/10/02,5891084.0,447601045.0,75.8,76.3,75.5,75.8,0.00,3168.0,
103/10/03,5012554.0,382441976.0,76.3,76.9,75.9,76.3,+0.50,2656.0,
103/10/06,9783649.0,755022173.0,76.8,77.7,76.4,77.0,+0.70,5502.0,
103/10/07,6626021.0,510238577.0,77.0,77.4,76.4,76.9,-0.10,3588.0,
103/10/08,4846962.0,372451366.0,76.9,77.4,76.3,76.6,-0.30,2296.0,
103/10/09,5458743.0,420104112.0,77.4,78.0,76.5,76.5,-0.10,2741.0,
103/10/13,5473321.0,406843104.0,75.0,75.0,72.8,74.1,-2.40,2861.0,
103/10/14,4990603.0,376936233.0,74.5,76.2,74.5,75.9,+1.80,2819.0,
103/10/15,7190000.0,537856475.0,76.0,76.1,73.6,74.5,-1.40,3925.0,
103/10/16,5410955.0,402710339.0,74.5,75.5,73.2,74.5,0.00,2828.0,
103/10/17,8027253.0,589264827.0,75.7,75.7,72.1,72.1,-2.40,4208.0,
103/10/20,5261743.0,392592009.0,74.9,75.0,73.8,74.6,+2.50,3476.0,
103/10/21,2599979.0,194457030.0,75.0,75.4,74.4,74.5,-0.10,1490.0,
103/10/22,4378916.0,330293700.0,76.0,76.0,75.0,75.0,+0.50,2229.0,
103/10/23,2557473.0,192716475.0,75.0,75.5,74.9,75.4,+0.40,1864.0,
103/10/24,3106409.0,233718982.0,75.8,75.8,74.8,74.8,-0.60,1544.0,
103/10/27,2575764.0,193126730.0,75.4,75.7,74.6,74.8,0.00,1424.0,
103/10/28,10840094.0,829735070.0,75.7,77.1,75.6,77.0,+2.20,5404.0,
103/10/29,6172115.0,474745598.0,77.3,77.4,76.6,77.0,0.00,3077.0,
103/10/30,20856016.0,1643126890.0,77.4,79.9,77.0,79.7,+2.70,10245.0,
103/10/31,18173875.0,1465672029.0,80.1,81.5,79.7,81.0,+1.30,8856.0,
103/11/03,14336305.0,1175849934.0,82.0,82.8,81.2,81.5,+0.50,7302.0,
103/11/04,8108327.0,663471247.0,81.9,82.5,81.5,81.5,0.00,4587.0,
103/11/05,10198983.0,839686691.0,81.5,83.5,81.4,81.6,+0.10,5491.0,
103/11/06,8128350.0,655072596.0,81.6,82.4,79.5,79.8,-1.80,4260.0,
103/11/07,7240513.0,585584802.0,80.0,81.4,79.9,81.4,+1.60,4398.0,
103/11/10,8209813.0,674623871.0,82.4,83.0,81.5,81.9,+0.50,5186.0,
103/11/11,10898112.0,901943984.0,82.5,83.3,82.3,82.5,+0.60,6108.0,
103/11/12,12518242.0,1035726528.0,82.5,83.8,81.6,82.0,-0.50,6183.0,
103/11/13,11346080.0,942511571.0,82.3,83.8,82.2,83.8,+1.80,6582.0,
103/11/14,14560386.0,1218542787.0,84.1,84.8,83.0,83.0,-0.80,7124.0,
103/11/17,14006116.0,1169512003.0,84.0,84.3,82.6,83.3,+0.30,7122.0,
103/11/18,9990295.0,834058944.0,83.8,84.1,83.2,83.5,+0.20,5228.0,
103/11/19,25553383.0,2174682466.0,84.0,86.5,83.9,85.0,+1.50,13011.0,
103/11/20,17251461.0,1491642546.0,85.6,87.4,85.1,86.5,+1.50,9099.0,
103/11/21,15739970.0,1371747686.0,87.0,87.6,86.6,87.6,+1.10,7976.0,
103/11/24,10074086.0,875488225.0,88.0,88.2,86.2,86.4,-1.20,5826.0,
103/11/25,15787299.0,1385655838.0,87.4,88.5,86.4,88.0,+1.60,8176.0,
103/11/26,8041003.0,701911626.0,88.0,88.1,86.6,87.0,-1.00,4611.0,
103/11/27,7451285.0,648168367.0,87.2,87.9,86.4,87.0,0.00,3869.0,
103/11/28,6041313.0,525066218.0,87.2,87.5,86.5,86.5,-0.50,3340.0,
103/12/01,11761900.0,1022838516.0,85.5,88.4,85.1,88.0,+1.50,6265.0,
103/12/02,9979546.0,871979189.0,87.9,88.0,86.5,87.8,-0.20,4724.0,
103/12/03,14455005.0,1295206923.0,88.2,90.4,87.7,89.6,+1.80,7616.0,
103/12/04,14381720.0,1311221140.0,90.2,92.7,89.8,92.0,+2.40,8461.0,
103/12/05,9704730.0,878380209.0,91.8,91.8,89.6,90.7,-1.30,5696.0,
103/12/08,16653302.0,1458484959.0,90.7,90.7,85.8,86.2,-4.50,9635.0,
