103/09/01,24526804.0,337073520.0,13.7,13.8,13.7,13.7,+0.05,4550.0,
103/09/02,23757218.0,324879332.0,13.7,13.75,13.6,13.6,-0.10,3355.0,
103/09/03,18074959.0,246654113.0,13.6,13.7,13.55,13.65,+0.05,2506.0,
103/09/04,15335458.0,209973251.0,13.7,13.75,13.6,13.7,+0.05,3253.0,
103/09/05,32789661.0,451892003.0,13.7,13.9,13.7,13.85,+0.15,3488.0,
103/09/09,26081966.0,363962087.0,13.95,14.0,13.9,13.95,+0.10,3083.0,
103/09/10,18398413.0,255034195.0,13.95,13.95,13.8,13.85,-0.10,2982.0,
103/09/11,12226719.0,169263957.0,13.85,13.9,13.8,13.8,-0.05,1323.0,
103/09/12,16729245.0,231056658.0,13.85,13.85,13.75,13.8,0.00,2720.0,
103/09/15,12594858.0,173061078.0,13.75,13.8,13.7,13.7,-0.10,1986.0,
103/09/16,15816443.0,216064677.0,13.7,13.75,13.6,13.6,-0.10,2811.0,
103/09/17,23194594.0,315810709.0,13.65,13.7,13.5,13.55,-0.05,3547.0,
103/09/18,11194042.0,151788497.0,13.55,13.6,13.5,13.55,0.00,1507.0,
103/09/19,13589831.0,184918181.0,13.6,13.65,13.55,13.6,+0.05,1950.0,
103/09/22,14462244.0,195932156.0,13.6,13.6,13.5,13.6,0.00,2738.0,
103/09/23,19412712.0,261202903.0,13.5,13.5,13.4,13.4,-0.20,2534.0,
103/09/24,16479949.0,220567440.0,13.45,13.45,13.35,13.35,-0.05,2090.0,
103/09/25,16986821.0,226204681.0,13.4,13.45,13.25,13.25,-0.10,2410.0,
103/09/26,24742085.0,326229650.0,13.2,13.3,13.1,13.25,0.00,3512.0,
103/09/29,19190487.0,252050762.0,13.2,13.2,13.1,13.15,-0.10,4082.0,
103/09/30,32183878.0,417672877.0,13.1,13.1,12.9,13.05,-0.10,4378.0,
103/10/01,14678828.0,191508120.0,13.05,13.15,12.9,13.15,+0.10,2493.0,
103/10/02,13685660.0,178767866.0,13.1,13.15,13.0,13.05,-0.10,2419.0,
103/10/03,21616306.0,283973665.0,13.15,13.25,13.05,13.2,+0.15,3659.0,
103/10/06,22392092.0,295870494.0,13.2,13.35,13.1,13.2,0.00,4591.0,
103/10/07,19762533.0,259867536.0,13.15,13.2,13.1,13.1,X0.00,3467.0,
103/10/08,15167611.0,199060251.0,13.1,13.2,13.1,13.1,0.00,2909.0,
103/10/09,14786833.0,194672471.0,13.2,13.2,13.1,13.2,+0.10,2245.0,
103/10/13,30352334.0,393217098.0,13.1,13.1,12.8,12.8,-0.40,4346.0,
103/10/14,20020462.0,259048832.0,12.8,13.1,12.8,13.1,+0.30,3620.0,
103/10/15,21198333.0,274465979.0,13.1,13.1,12.9,12.9,-0.20,3680.0,
103/10/16,14335333.0,184099323.0,12.9,12.9,12.75,12.85,-0.05,2205.0,
103/10/17,21333801.0,272111265.0,12.85,12.9,12.65,12.65,-0.20,4516.0,
103/10/20,9576091.0,122470434.0,12.75,12.85,12.7,12.8,+0.15,1971.0,
103/10/21,16293579.0,207394909.0,12.8,12.85,12.65,12.75,-0.05,2466.0,
103/10/22,18846559.0,240944657.0,12.8,12.85,12.7,12.8,+0.05,2820.0,
103/10/23,15243681.0,193882575.0,12.8,12.8,12.65,12.7,-0.10,3460.0,
103/10/24,12635443.0,160468074.0,12.75,12.8,12.65,12.7,0.00,2971.0,
103/10/27,17506690.0,221553628.0,12.7,12.75,12.6,12.65,-0.05,3253.0,
103/10/28,24379296.0,313176399.0,12.7,12.95,12.7,12.9,+0.25,5885.0,
103/10/29,25696336.0,334528618.0,12.95,13.1,12.9,13.05,+0.15,5211.0,
103/10/30,19163140.0,251726314.0,13.05,13.2,13.0,13.2,+0.15,4399.0,
103/10/31,13521025.0,178083564.0,13.25,13.25,13.1,13.2,0.00,2800.0,
103/11/03,13106250.0,171799424.0,13.2,13.2,13.05,13.15,-0.05,3857.0,
103/11/04,10927366.0,143623206.0,13.15,13.2,13.05,13.1,-0.05,2687.0,
103/11/05,8215446.0,107602954.0,13.1,13.15,13.05,13.15,+0.05,1432.0,
103/11/06,9592808.0,125518304.0,13.15,13.15,13.0,13.0,-0.15,2098.0,
