103/09/01,14315889.0,738552590.0,51.2,51.9,51.1,51.5,+0.50,5153.0,
103/09/02,15323151.0,782786451.0,51.3,51.6,50.6,50.7,-0.80,5146.0,
103/09/03,17449808.0,893763545.0,50.7,51.6,50.7,51.5,+0.80,5956.0,
103/09/04,7204924.0,370850298.0,51.6,51.8,51.1,51.8,+0.30,2590.0,
103/09/05,12977423.0,672243847.0,51.9,52.0,51.6,52.0,+0.20,3588.0,
103/09/09,17214489.0,899572259.0,52.3,52.4,52.0,52.4,+0.40,4868.0,
103/09/10,19277596.0,999048282.0,52.4,52.4,51.4,52.0,-0.40,5285.0,
103/09/11,8592096.0,445217767.0,52.0,52.0,51.6,51.7,-0.30,3102.0,
103/09/12,14824328.0,757641821.0,51.5,51.8,50.8,50.9,-0.80,4824.0,
103/09/15,14425575.0,724974796.0,50.8,50.8,50.0,50.0,-0.90,5171.0,
103/09/16,11105308.0,555419779.0,50.1,50.3,49.75,49.75,-0.25,3640.0,
103/09/17,15910405.0,802962728.0,50.4,50.9,50.0,50.2,+0.45,5441.0,
103/09/18,6783573.0,342599925.0,50.7,50.7,50.0,50.7,+0.50,2972.0,
103/09/19,11083387.0,564071543.0,50.9,51.3,50.6,50.8,+0.10,2982.0,
103/09/22,17476475.0,877847903.0,50.7,50.8,49.75,50.8,0.00,5550.0,
103/09/23,13676639.0,685288700.0,50.3,50.5,49.95,49.95,-0.85,4213.0,
103/09/24,13226885.0,662559933.0,49.8,50.6,49.8,50.1,+0.15,4704.0,
103/09/25,17753679.0,888738000.0,50.4,50.5,49.8,50.0,-0.10,4245.0,
103/09/26,22492809.0,1122017537.0,49.3,50.5,49.15,50.1,+0.10,5834.0,
103/09/29,19273847.0,965563251.0,50.2,50.4,49.7,50.1,0.00,5483.0,
103/09/30,26854588.0,1337897708.0,50.0,50.3,49.55,49.55,-0.55,6885.0,
103/10/01,17122408.0,843111548.0,49.4,49.6,49.0,49.1,-0.45,6366.0,
103/10/02,19881523.0,966537861.0,48.6,48.95,48.4,48.6,-0.50,7032.0,
103/10/03,14897565.0,738452600.0,48.8,50.1,48.75,50.0,+1.40,5430.0,
103/10/06,15686582.0,783723400.0,50.0,50.3,49.65,50.0,0.00,5452.0,
103/10/07,16526409.0,820885700.0,49.8,50.0,49.1,50.0,0.00,6014.0,
103/10/08,20594333.0,1022296744.0,49.7,49.95,49.5,49.5,-0.50,3657.0,
103/10/09,22809198.0,1138540500.0,50.0,50.3,49.65,50.0,+0.50,5803.0,
103/10/13,25594916.0,1245997639.0,49.0,49.3,47.95,48.15,-1.85,8340.0,
103/10/14,19719586.0,951734424.0,48.0,48.95,47.8,48.95,+0.80,6379.0,
103/10/15,25994688.0,1254700675.0,48.7,48.7,47.85,47.95,-1.00,6817.0,
103/10/16,26277440.0,1232993568.0,46.3,47.4,46.3,46.8,-1.15,7529.0,
103/10/17,30951214.0,1429410123.0,47.0,47.3,45.5,45.5,-1.30,9524.0,
103/10/20,15340099.0,710837543.0,46.4,46.65,46.0,46.6,+1.10,5918.0,
